filename,kind,level,seg_iou,beta0,beta1,n_nodes,total_edge_length,mean_width
7251,erode,1,0.5809669992325402,4,5,140,282.1787155501904,1.5027242720127105
7251,dilate,2,0.5172413793103449,4,6,142,283.4507934888326,4.380325921824281
7251,erode,2,0.1264456437933693,17,1,83,153.08528482281264,1.0192771072847298
7251,dilate,3,0.4238064094179202,4,6,135,281.62236636408636,5.337181320896855
7251,erode,3,0.0038580246913580245,1,0,5,261.4377955523497,1.0
7251,dilate,4,0.3452317527970165,4,6,145,280.3797256769671,6.369410162958606
7251,erode,4,0.0,0,0,0,0.0,0.0
7251,dilate,5,0.2924187725631769,4,5,132,272.79393923934015,7.380174792174137
7251,erode,5,0.0,0,0,0,0.0,0.0
7251,drop_components,0.05,0.6888567293777135,3,6,128,231.40916292848993,2.3661702666431665
7251,drop_components,0.1,0.6796116504854369,3,5,118,211.40916292848988,2.3479965601937245
7251,drop_components,0.2,0.6338439095550693,3,3,116,209.75230867899742,2.290310298574382
7251,drop_components,0.3,0.60453216374269,3,4,111,199.23759005323598,2.3788675102027685
7251,drop_components,0.4,0.3774981495188749,2,1,77,125.0538238691623,2.3155142270125353
7251,boundary_noise,1,0.6595744680851063,4,277,402,1010.0113267570463,1.3614293384314768
7251,boundary_noise,2,0.37747653806047965,19,539,726,1826.2779163641128,1.06250881229222
7251,boundary_noise,3,0.30923146884947705,20,581,858,2095.3191180703707,1.0421911400237005
7252,baseline,0,0.9189895470383276,4,1,91,176.02438661763955,3.1066021657252048
7252,dilate,1,0.7270288397048961,4,1,87,164.95331880577405,4.037370051460704
7252,erode,1,0.7007366482504604,4,1,93,170.19595949289337,2.2447279345604683
7252,dilate,2,0.5541368743615934,4,0,92,174.1959594928934,4.988911841226661
7252,erode,2,0.3419354838709677,5,0,79,143.3969696196699,1.5112746772886831
7252,dilate,3,0.45819256756756754,4,0,81,163.12489168102786,6.09870852953122
7252,erode,3,0.11981566820276497,4,0,58,76.8700576850888,1.0206896539392143
7252,dilate,4,0.37608318890814557,4,0,87,166.53910524340097,7.150174562958465
7252,erode,4,0.003686635944700461,1,0,4,118.46319557975002,1.0
7252,dilate,5,0.3221496437054632,4,0,74,152.46803743153546,8.28939979140823
7252,erode,5,0.0,0,0,0,0.0,0.0
7252,drop_components,0.05,0.7937777777777778,3,0,78,133.98275605729688,3.3939576668617053
7252,drop_components,0.1,0.7173144876325088,3,1,76,142.05382386916236,3.014932864590695
7252,drop_components,0.2,0.7937777777777778,3,0,78,133.98275605729688,3.3939576668617053
7252,drop_components,0.3,0.6534391534391535,3,1,70,118.91168824543139,3.195947108949934
7252,drop_components,0.4,0.5861136158701533,2,0,59,100.01219330881972,3.412928791369422
7252,boundary_noise,1,0.7291828793774319,5,180,290,728.950360212946,1.5484417010997904
7252,boundary_noise,2,0.48464619492656874,13,398,552,1349.494455591137,1.1455623123092928
7252,boundary_noise,3,0.3414071510957324,22,410,627,1522.5819612930256,1.056429661822281
7253,baseline,0,0.8473138548539114,4,2,117,198.16652224137053,2.628238421220046
7253,dilate,1,0.657765284609979,4,1,109,180.09545442950503,3.5505017949900495
7253,erode,1,0.672322375397667,4,2,116,194.50966799187822,1.7684042854555722
7253,dilate,2,0.48073959938366717,4,4,116,191.16652224137053,4.750321363580638
7253,erode,2,0.20726495726495728,10,1,68,117.39814402733619,1.152941174366895
7253,dilate,3,0.3952702702702703,4,3,93,168.09545442950497,5.929866513898296
7253,erode,3,0.03418803418803419,3,1,11,51.949245641037024,1.1272727251052856
7253,dilate,4,0.325,4,3,104,176.99494936611669,7.11671229509207
7253,erode,4,0.00641025641025641,1,0,2,4.0,1.0
7253,dilate,5,0.2767593140153755,4,2,87,145.6101730552664,8.594156013137992
7253,erode,5,0.0,0,0,0,0.0,0.0
7253,drop_components,0.05,0.5039840637450199,3,0,75,111.6690475583121,2.5430906263987225
7253,drop_components,0.1,0.7676190476190476,3,2,113,179.68124086713198,2.604431816961913
7253,drop_components,0.2,0.626552053486151,3,2,82,139.3675323681471,2.799092635875795
7253,drop_components,0.3,0.5039840637450199,3,0,75,111.6690475583121,2.5430906263987225
7253,drop_components,0.4,0.4159113796576032,2,0,62,93.18376618407355,2.5410854470345283
7253,boundary_noise,1,0.6781115879828327,5,240,328,820.4183976444818,1.4697722378300457
