model,stem,arm,L,iou,precision,recall,bytes,n_components,n_components_ref,total_length_px,total_length_px_ref,mean_width_px,mean_width_px_ref,n_branches,n_branches_ref,n_junctions,n_junctions_ref,cycle_rank,cycle_rank_ref,junc_f1_3,end_f1_3
clean_base,7592,SEG,5,0.8805194805194805,0.9191973969631236,0.9543918918918919,,4,5,271.42135623730945,271.6639969244288,6.6128256803683705,6.323279072812605,6,7,1,1,0,0,0.0,0.7000000000000001
clean_base,7592,GRAPH7,0,0.8805194805194805,0.9191973969631236,0.9543918918918919,169.0,4,5,271.25,278.90663761154804,6.583896443119906,6.281551798512751,6,9,1,2,0,0,0.0,0.6666666666666666
clean_base,7592,GRAPH7,5,0.8805194805194805,0.9191973969631236,0.9543918918918919,169.0,4,5,271.25,271.6639969244288,6.583896443119906,6.323279072812605,6,7,1,1,0,0,0.0,0.7000000000000001
clean_base,7353,SEG,0,0.874328678839957,0.926052332195677,0.9399538106235565,,5,5,320.24978336205567,345.14927829866735,5.502959632519011,5.293629600582615,8,15,2,5,1,1,0.5714285714285715,0.6666666666666666
clean_base,7353,SEG,5,0.874328678839957,0.926052332195677,0.9399538106235565,,5,5,316.83556979968256,331.0782104868018,5.4994768414945465,5.339855473085199,6,7,1,1,1,1,1.0,0.7368421052631577
clean_base,7353,GRAPH7,0,0.874328678839957,0.926052332195677,0.9399538106235565,185.0,5,5,320.75,345.14927829866735,5.5115712071191805,5.293629600582615,8,15,2,5,1,1,0.5714285714285715,0.6666666666666666
clean_base,7353,GRAPH7,5,0.874328678839957,0.926052332195677,0.9399538106235565,185.0,5,5,317.25,331.0782104868018,5.511698864250519,5.339855473085199,6,7,1,1,1,1,1.0,0.7368421052631577
clean_base,7429,SEG,0,0.8902569593147751,0.914238592633315,0.9713785046728972,,4,4,312.97770542341357,351.4629867976521,6.138556968595871,5.38847060655749,12,20,5,9,2,3,0.2857142857142857,0.761904761904762
clean_base,7429,SEG,5,0.8902569593147751,0.914238592633315,0.9713785046728972,,4,4,312.97770542341357,343.46298679765204,6.138556968595871,5.373414677487156,12,17,5,8,2,3,0.3076923076923077,0.7368421052631577
clean_base,7429,GRAPH7,0,0.8902569593147751,0.914238592633315,0.9713785046728972,201.0,4,4,312.75,351.4629867976521,6.135853639889954,5.38847060655749,12,20,5,9,2,3,0.2857142857142857,0.761904761904762
clean_base,7429,GRAPH7,5,0.8902569593147751,0.914238592633315,0.9713785046728972,201.0,4,4,312.75,343.46298679765204,6.135853639889954,5.373414677487156,12,17,5,8,2,3,0.3076923076923077,0.7368421052631577
clean_base,7699,SEG,0,0.8169556840077071,0.8676671214188267,0.9332355099046221,,6,6,282.86500705120534,290.52186130069776,5.246981619166402,4.7747274742030985,12,8,3,1,0,0,0.0,0.5714285714285715
clean_base,7699,SEG,5,0.8169556840077071,0.8676671214188267,0.9332355099046221,,6,6,277.03657992645924,284.2792206135785,5.2381577999474915,4.763074188940473,8,6,1,0,0,0,0.0,0.5599999999999999
clean_base,7699,GRAPH7,0,0.8169556840077071,0.8676671214188267,0.9332355099046221,204.0,6,6,283.5,290.52186130069776,5.235449089738759,4.7747274742030985,12,8,3,1,0,0,0.0,0.5714285714285715
clean_base,7699,GRAPH7,5,0.8169556840077071,0.8676671214188267,0.9332355099046221,204.0,6,6,277.5,284.2792206135785,5.227927268255632,4.763074188940473,8,6,1,0,0,0,0.0,0.5599999999999999
clean_base,7864,SEG,0,0.8781326781326781,0.9122001020929046,0.9592055823939882,,4,4,358.3208511739212,350.8772003600252,5.890548649553819,5.5290174407773005,26,28,11,11,1,2,0.7272727272727273,0.8108108108108109
clean_base,7864,SEG,5,0.8781326781326781,0.9122001020929046,0.9592055823939882,,4,4,331.8355697996826,336.04877323527904,5.841794887686011,5.569941194254857,16,20,6,8,1,2,0.8571428571428571,0.8148148148148148
clean_base,7864,GRAPH7,0,0.8781326781326781,0.9122001020929046,0.9592055823939882,277.0,4,4,360.0,350.8772003600252,5.848957453528816,5.5290174407773005,26,28,11,11,1,2,0.7272727272727273,0.8108108108108109
clean_base,7864,GRAPH7,5,0.8781326781326781,0.9122001020929046,0.9592055823939882,277.0,4,4,333.5,336.04877323527904,5.773612243689277,5.569941194254857,16,20,6,8,1,2,0.8571428571428571,0.8148148148148148
clean_base,7761,SEG,0,0.8940027894002789,0.9269703543022415,0.9617404351087772,,4,4,209.09545442950497,231.58073580374355,6.3177827855926125,5.639575364715212,8,15,2,4,0,0,0.6666666666666666,0.56
clean_base,7761,SEG,5,0.8940027894002789,0.9269703543022415,0.9617404351087772,,4,4,200.2670273047588,215.3380951166243,6.208782259535509,5.745973924025162,4,6,0,1,0,0,0.0,0.5882352941176471
clean_base,7761,GRAPH7,0,0.8940027894002789,0.9269703543022415,0.9617404351087772,143.0,4,4,209.5,231.58073580374355,6.313154632203335,5.639575364715212,8,15,2,4,0,0,0.6666666666666666,0.56
clean_base,7761,GRAPH7,5,0.8940027894002789,0.9269703543022415,0.9617404351087772,143.0,4,4,200.5,215.3380951166243,6.231824914945629,5.745973924025162,4,6,0,1,0,0,0.0,0.5882352941176471
clean_base,7371,SEG,0,0.9170267934312878,0.952423698384201,0.9610507246376812,,4,4,158.4680374315355,175.53910524340097,6.449741818855535,6.412523980255801,6,10,1,3,0,0,0.5,0.7999999999999999
clean_base,7371,SEG,5,0.9170267934312878,0.952423698384201,0.9610507246376812,,4,4,158.4680374315355,168.29646455628165,6.449741818855535,6.425759959369682,6,6,1,1,0,0,1.0,0.7777777777777778
clean_base,7371,GRAPH7,0,0.9170267934312878,0.952423698384201,0.9610507246376812,129.0,4,4,158.5,175.53910524340097,6.493789059158961,6.412523980255801,6,10,1,3,0,0,0.5,0.7999999999999999
clean_base,7371,GRAPH7,5,0.9170267934312878,0.952423698384201,0.9610507246376812,129.0,4,4,158.5,168.29646455628165,6.493789059158961,6.425759959369682,6,6,1,1,0,0,1.0,0.7777777777777778
clean_base,7933,SEG,0,0.8791812281577633,0.9167100468505986,0.9555073250135648,,4,4,324.97770542341357,350.1492782986674,6.344724708124201,5.681003854620857,19,20,8,8,1,1,1.0,0.8275862068965518
clean_base,7933,SEG,5,0.8791812281577633,0.9167100468505986,0.9555073250135648,,4,4,321.56349186104046,340.7350647362943,6.335985995912987,5.689695235625228,15,15,6,6,1,1,1.0,0.8333333333333334
clean_base,7933,GRAPH7,0,0.8791812281577633,0.9167100468505986,0.9555073250135648,247.0,4,4,325.5,350.1492782986674,6.363324866443061,5.681003854620857,19,20,8,8,1,1,1.0,0.8275862068965518
clean_base,7933,GRAPH7,5,0.8791812281577633,0.9167100468505986,0.9555073250135648,247.0,4,4,322.0,340.7350647362943,6.355628087041043,5.689695235625228,15,15,6,6,1,1,1.0,0.8333333333333334
clean_base,7692,SEG,0,0.8790322580645161,0.9268707482993197,0.9445407279029463,,5,5,282.72287142747444,309.03657992645924,6.095564809377684,5.581579727891469,8,16,2,6,1,1,0.5,0.75
clean_base,7692,SEG,5,0.8790322580645161,0.9268707482993197,0.9445407279029463,,5,5,282.72287142747444,307.03657992645924,6.095564809377684,5.602211576972645,8,12,2,4,1,1,0.6666666666666666,0.8181818181818182
clean_base,7692,GRAPH7,0,0.8790322580645161,0.9268707482993197,0.9445407279029463,182.0,5,5,283.0,309.03657992645924,6.074031682296841,5.581579727891469,8,16,2,6,1,1,0.5,0.75
clean_base,7692,GRAPH7,5,0.8790322580645161,0.9268707482993197,0.9445407279029463,182.0,5,5,283.0,307.03657992645924,6.074031682296841,5.602211576972645,8,12,2,4,1,1,0.6666666666666666,0.8181818181818182
clean_base,7911,SEG,0,0.8614640048396854,0.9087428206764518,0.9430463576158941,,5,6,212.1665222413705,233.8233764908628,7.21449355414004,6.490925915254277,9,12,2,3,0,1,0.4,0.6923076923076924
clean_base,7911,SEG,5,0.8614640048396854,0.9087428206764518,0.9430463576158941,,5,6,212.1665222413705,227.58073580374355,7.21449355414004,6.55424462453422,9,9,2,2,0,1,0.5,0.6666666666666666
clean_base,7911,GRAPH7,0,0.8614640048396854,0.9087428206764518,0.9430463576158941,169.0,5,6,212.25,233.8233764908628,7.181407570686308,6.490925915254277,9,12,2,3,0,1,0.4,0.6923076923076924
clean_base,7911,GRAPH7,5,0.8614640048396854,0.9087428206764518,0.9430463576158941,169.0,5,6,212.25,227.58073580374355,7.181407570686308,6.55424462453422,9,9,2,2,0,1,0.5,0.6666666666666666
clean_base,7996,SEG,0,0.8583916083916084,0.8948967193195626,0.9546338302009073,,4,4,273.13708498984755,286.45079348883235,6.007148850977902,5.6008774293593815,10,12,3,4,0,0,0.5714285714285715,0.7826086956521738
clean_base,7996,SEG,5,0.8583916083916084,0.8948967193195626,0.9546338302009073,,4,4,271.1370849898476,277.208152801713,5.999902945368494,5.65090456889247,8,8,2,2,0,0,1.0,0.9
clean_base,7996,GRAPH7,0,0.8583916083916084,0.8948967193195626,0.9546338302009073,190.0,4,4,273.0,286.45079348883235,6.0145848287824215,5.6008774293593815,10,12,3,4,0,0,0.5714285714285715,0.7826086956521738
clean_base,7996,GRAPH7,5,0.8583916083916084,0.8948967193195626,0.9546338302009073,190.0,4,4,271.0,277.208152801713,6.007312392094469,5.65090456889247,8,8,2,2,0,0,1.0,0.9
clean_base,7835,SEG,0,0.816579634464752,0.863950276243094,0.9370786516853933,,5,5,288.0071426749364,289.73506473629425,5.241890338182475,4.913808377251586,10,9,3,2,1,0,0.8,0.6956521739130435
clean_base,7835,SEG,5,0.816579634464752,0.863950276243094,0.9370786516853933,,5,5,283.5929291125633,289.73506473629425,5.273660641088677,4.913808377251586,8,9,2,2,1,0,1.0,0.7272727272727272
clean_base,7835,GRAPH7,0,0.816579634464752,0.863950276243094,0.9370786516853933,197.0,5,5,288.25,289.73506473629425,5.282123678783549,4.913808377251586,10,9,3,2,1,0,0.8,0.6956521739130435
clean_base,7835,GRAPH7,5,0.816579634464752,0.863950276243094,0.9370786516853933,197.0,5,5,283.75,289.73506473629425,5.30245691774223,4.913808377251586,8,9,2,2,1,0,1.0,0.7272727272727272
clean_base,7635,SEG,0,0.9097387173396675,0.9387254901960784,0.9671717171717171,,4,4,242.3797256769668,240.72287142747444,6.851646691289594,6.5505109373418335,11,8,4,2,1,0,0.3333333333333333,0.7
clean_base,7635,SEG,5,0.9097387173396675,0.9387254901960784,0.9671717171717171,,4,4,235.55129855222063,234.3086578651014,6.867624086901955,6.650274172521082,6,6,1,1,1,0,1.0,0.75
clean_base,7635,GRAPH7,0,0.9097387173396675,0.9387254901960784,0.9671717171717171,167.0,4,4,242.5,240.72287142747444,6.841717011757991,6.5505109373418335,11,8,4,2,1,0,0.3333333333333333,0.7
clean_base,7635,GRAPH7,5,0.9097387173396675,0.9387254901960784,0.9671717171717171,167.0,4,4,235.75,234.3086578651014,6.85812884560472,6.650274172521082,6,6,1,1,1,0,1.0,0.75
clean_base,7510,SEG,0,0.8750902527075812,0.9011152416356877,0.9680511182108626,,4,4,228.48023074035518,245.30865786510137,5.974122461526873,5.373405727475335,10,12,3,4,0,1,0.5714285714285715,0.9090909090909091
clean_base,7510,SEG,5,0.8750902527075812,0.9011152416356877,0.9680511182108626,,4,4,225.06601717798208,244.30865786510137,5.915487521814616,5.3780610586743345,8,11,2,4,0,1,0.6666666666666666,0.9
clean_base,7510,GRAPH7,0,0.8750902527075812,0.9011152416356877,0.9680511182108626,174.0,4,4,228.75,245.30865786510137,5.968958204725198,5.373405727475335,10,12,3,4,0,1,0.5714285714285715,0.9090909090909091
clean_base,7510,GRAPH7,5,0.8750902527075812,0.9011152416356877,0.9680511182108626,174.0,4,4,225.25,244.30865786510137,5.917976423222592,5.3780610586743345,8,11,2,4,0,1,0.6666666666666666,0.9
clean_base,7676,SEG,0,0.9012770137524558,0.9542381695267811,0.9419917864476386,,4,4,302.5634918610404,328.048773235279,6.562559861689322,6.356040067606872,10,22,3,9,0,1,0.5,0.6666666666666666
clean_base,7676,SEG,5,0.9012770137524558,0.9542381695267811,0.9419917864476386,,4,4,302.5634918610404,298.90663761154804,6.562559861689322,6.448124833610733,10,11,3,4,0,1,0.8571428571428571,0.6666666666666666
clean_base,7676,GRAPH7,0,0.9012770137524558,0.9542381695267811,0.9419917864476386,196.0,4,4,302.75,328.048773235279,6.554106745690536,6.356040067606872,10,22,3,9,0,1,0.5,0.6666666666666666
clean_base,7676,GRAPH7,5,0.9012770137524558,0.9542381695267811,0.9419917864476386,196.0,4,4,302.75,298.90663761154804,6.554106745690536,6.448124833610733,10,11,3,4,0,1,0.8571428571428571,0.6666666666666666
clean_base,7556,SEG,0,0.900131406044678,0.945479641131815,0.9494109494109494,,4,4,241.86500705120534,249.10764773832466,5.928637316173806,5.911161751927513,6,8,1,2,1,0,0.6666666666666666,0.7058823529411764
clean_base,7556,SEG,5,0.900131406044678,0.945479641131815,0.9494109494109494,,4,4,241.86500705120534,245.27922061357847,5.928637316173806,5.936280221247905,6,6,1,1,1,0,1.0,0.75
clean_base,7556,GRAPH7,0,0.900131406044678,0.945479641131815,0.9494109494109494,136.0,4,4,241.99999999999997,249.10764773832466,5.887880835228544,5.911161751927513,6,8,1,2,1,0,0.6666666666666666,0.7058823529411764
clean_base,7556,GRAPH7,5,0.900131406044678,0.945479641131815,0.9494109494109494,136.0,4,4,241.99999999999997,245.27922061357847,5.887880835228544,5.936280221247905,6,6,1,1,1,0,1.0,0.75
clean_base,7462,SEG,0,0.8850080601826975,0.9284103720405863,0.9498269896193772,,5,5,315.0487732352789,344.19090885900994,5.525681804124955,5.229713538223257,5,19,0,7,0,1,0.0,0.7692307692307693
clean_base,7462,SEG,5,0.8850080601826975,0.9284103720405863,0.9498269896193772,,5,5,315.0487732352789,329.11984104714446,5.525681804124955,5.273575499323978,5,11,0,3,0,1,0.0,0.9090909090909091
clean_base,7462,GRAPH7,0,0.8850080601826975,0.9284103720405863,0.9498269896193772,176.0,5,5,315.25000000000006,344.19090885900994,5.531869472905055,5.229713538223257,5,19,0,7,0,1,0.0,0.7692307692307693
clean_base,7462,GRAPH7,5,0.8850080601826975,0.9284103720405863,0.9498269896193772,176.0,5,5,315.25000000000006,329.11984104714446,5.531869472905055,5.273575499323978,5,11,0,3,0,1,0.0,0.9090909090909091
clean_base,7629,SEG,0,0.884765625,0.9151515151515152,0.9638297872340426,,5,5,194.26702730475878,203.16652224137044,5.0762973643977665,4.740926486102514,7,9,1,2,0,0,0.6666666666666666,0.9565217391304348
clean_base,7629,SEG,5,0.884765625,0.9151515151515152,0.9638297872340426,,5,5,194.26702730475878,198.33809511662423,5.0762973643977665,4.76609423423099,7,7,1,1,0,0,1.0,1.0
clean_base,7629,GRAPH7,0,0.884765625,0.9151515151515152,0.9638297872340426,139.0,5,5,194.75,203.16652224137044,5.044094006918982,4.740926486102514,7,9,1,2,0,0,0.6666666666666666,0.9565217391304348
clean_base,7629,GRAPH7,5,0.884765625,0.9151515151515152,0.9638297872340426,139.0,5,5,194.75,198.33809511662423,5.044094006918982,4.76609423423099,7,7,1,1,0,0,1.0,1.0
clean_base,7980,SEG,0,0.9059254734270006,0.9303638644918444,0.971821756225426,,5,5,238.5929291125633,256.07821048680194,6.649324756180413,6.357336863278311,9,15,2,5,1,0,0.5714285714285715,0.6923076923076923
clean_base,7980,SEG,5,0.9059254734270006,0.9303638644918444,0.971821756225426,,5,5,237.59292911256335,232.35028842544403,6.648825986349141,6.492392214349055,8,7,2,1,1,0,0.6666666666666666,0.6666666666666666
clean_base,7980,GRAPH7,0,0.9059254734270006,0.9303638644918444,0.971821756225426,172.0,5,5,239.5,256.07821048680194,6.661393971327947,6.357336863278311,9,15,2,5,1,0,0.5714285714285715,0.6923076923076923
clean_base,7980,GRAPH7,5,0.9059254734270006,0.9303638644918444,0.971821756225426,172.0,5,5,237.50000000000003,232.35028842544403,6.658542552139129,6.492392214349055,8,7,2,1,1,0,0.6666666666666666,0.6666666666666666
clean_base,7904,SEG,0,0.8740655549166187,0.926829268292683,0.938851142680667,,5,5,281.03657992645924,283.5929291125633,5.7721492607635385,5.779641240182717,7,11,1,3,0,0,0.5,0.5833333333333334
clean_base,7904,SEG,5,0.8740655549166187,0.926829268292683,0.938851142680667,,5,5,281.03657992645924,275.9360748630709,5.7721492607635385,5.811921915364848,7,7,1,1,0,0,1.0,0.6363636363636364
clean_base,7904,GRAPH7,0,0.8740655549166187,0.926829268292683,0.938851142680667,178.0,5,5,281.25,283.5929291125633,5.756162068729872,5.779641240182717,7,11,1,3,0,0,0.5,0.5833333333333334
clean_base,7904,GRAPH7,5,0.8740655549166187,0.926829268292683,0.938851142680667,178.0,5,5,281.25,275.9360748630709,5.756162068729872,5.811921915364848,7,7,1,1,0,0,1.0,0.6363636363636364
clean_base,7713,SEG,0,0.9306010928961749,0.9535274356103024,0.9748139668002289,,4,4,251.20815280171308,253.20815280171314,7.537332429922021,7.212798429370321,11,13,4,5,1,1,0.6666666666666665,0.8571428571428572
clean_base,7713,SEG,5,0.9306010928961749,0.9535274356103024,0.9748139668002289,,4,4,248.20815280171308,236.1370849898476,7.545893014176733,7.236297459744974,9,7,3,2,1,1,0.8,0.5882352941176471
clean_base,7713,GRAPH7,0,0.9306010928961749,0.9535274356103024,0.9748139668002289,174.0,4,4,251.25,253.20815280171314,7.568934880568361,7.212798429370321,11,13,4,5,1,1,0.6666666666666665,0.8571428571428572
clean_base,7713,GRAPH7,5,0.9306010928961749,0.9535274356103024,0.9748139668002289,174.0,4,4,248.25,236.1370849898476,7.572789078520849,7.236297459744974,9,7,3,2,1,1,0.8,0.5882352941176471
clean_base,7994,SEG,0,0.8982558139534884,0.9286250939143501,0.9648711943793911,,4,4,240.48023074035524,258.13708498984755,5.752483192211062,5.227455791336756,11,17,4,7,1,1,0.5454545454545454,0.608695652173913
clean_base,7994,SEG,5,0.8982558139534884,0.9286250939143501,0.9648711943793911,,4,4,234.65180361560903,250.3086578651014,5.729491550854408,5.279032670875497,7,11,2,4,1,1,0.6666666666666666,0.7777777777777777
clean_base,7994,GRAPH7,0,0.8982558139534884,0.9286250939143501,0.9648711943793911,177.0,4,4,240.75,258.13708498984755,5.784337747480837,5.227455791336756,11,17,4,7,1,1,0.5454545454545454,0.608695652173913
clean_base,7994,GRAPH7,5,0.8982558139534884,0.9286250939143501,0.9648711943793911,177.0,4,4,234.75,250.3086578651014,5.759656284157662,5.279032670875497,7,11,2,4,1,1,0.6666666666666666,0.7777777777777777
clean_base,7549,SEG,0,0.8174787316318639,0.8537964458804523,0.9505395683453237,,6,6,257.30865786510145,276.55129855222066,4.988918504732202,4.251342673684783,10,12,2,3,0,0,0.4,0.896551724137931
clean_base,7549,SEG,5,0.8174787316318639,0.8537964458804523,0.9505395683453237,,6,6,252.48023074035524,273.1370849898476,4.94785701404633,4.275823292084601,8,10,1,2,0,0,0.0,0.888888888888889
clean_base,7549,GRAPH7,0,0.8174787316318639,0.8537964458804523,0.9505395683453237,184.0,6,6,257.25,276.55129855222066,4.9875652315519226,4.251342673684783,10,12,2,3,0,0,0.4,0.896551724137931
clean_base,7549,GRAPH7,5,0.8174787316318639,0.8537964458804523,0.9505395683453237,184.0,6,6,252.5,273.1370849898476,4.944531905164191,4.275823292084601,8,10,1,2,0,0,0.0,0.888888888888889
clean_base,7581,SEG,0,0.9163323782234957,0.9620938628158845,0.950653983353151,,5,4,198.23759005323595,223.48023074035518,7.8781528351283265,7.692304155171513,7,8,1,2,0,0,0.6666666666666666,0.47619047619047616
clean_base,7581,SEG,5,0.9163323782234957,0.9620938628158845,0.950653983353151,,5,4,193.99494936611666,216.23759005323592,7.853618204500229,7.707717396424656,5,4,0,0,0,0,1.0,0.4444444444444445
clean_base,7581,GRAPH7,0,0.9163323782234957,0.9620938628158845,0.950653983353151,140.0,5,4,198.0,223.48023074035518,7.934676826283105,7.692304155171513,7,8,1,2,0,0,0.6666666666666666,0.47619047619047616
clean_base,7581,GRAPH7,5,0.9163323782234957,0.9620938628158845,0.950653983353151,140.0,5,4,193.75,216.23759005323592,7.916792317956412,7.707717396424656,5,4,0,0,0,0,1.0,0.4444444444444445
clean_base,7310,SEG,0,0.9064398541919806,0.9479034307496823,0.9539641943734015,,4,4,367.1909088590099,382.43354954612926,6.779332396043091,6.598664838654686,15,19,6,8,1,1,0.8571428571428571,0.6153846153846153
clean_base,7310,SEG,5,0.9064398541919806,0.9479034307496823,0.9539641943734015,,4,4,355.70562748477136,361.11984104714446,6.774980549216831,6.591558339710051,9,9,3,3,1,1,0.6666666666666666,0.6666666666666666
clean_base,7310,GRAPH7,0,0.9064398541919806,0.9479034307496823,0.9539641943734015,229.0,4,4,367.5,382.43354954612926,6.779021105689322,6.598664838654686,15,19,6,8,1,1,0.8571428571428571,0.6153846153846153
clean_base,7310,GRAPH7,5,0.9064398541919806,0.9479034307496823,0.9539641943734015,229.0,4,4,355.75,361.11984104714446,6.763992287676251,6.591558339710051,9,9,3,3,1,1,0.6666666666666666,0.6666666666666666
clean_base,7358,SEG,0,0.8401639344262295,0.8523908523908524,0.9832134292565947,,5,5,198.55129855222066,199.96551211459374,4.707741544419377,4.276171269592921,5,5,0,0,0,0,1.0,0.8000000000000002
