stem,segmenter,n_misaligned,payload_bytes,jpeg_bytes,jpeg_quality,raw_bytes,png_bytes,arm,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles,time_s
7283,Learned,0,2540,2456.0,32.0,65536,44546,PRE,5,290.83556979968256,6.311856120942873,9,3,0,9,11,0,
7283,Learned,0,2540,2456.0,32.0,65536,44546,GRAPH_TAGGED,5,283.1345209037868,6.262882546256167,9,3,0,9,11,0,
7283,Learned,0,2540,2456.0,32.0,65536,44546,SEG,5,301.24978336205567,6.362166131881177,11,3,0,3,13,0,
7284,Learned,0,1930,1866.0,23.0,65536,45705,REF,4,200.9949493661166,5.487619083210018,6,1,0,1,9,0,0.003960547037422657
7284,Learned,0,1930,1866.0,23.0,65536,45705,GRAPH,4,190.54734471354774,5.585114973512271,4,0,0,0,8,0,0.0041425611125305295
7284,Learned,0,1930,1866.0,23.0,65536,45705,JPEG,4,195.2670273047587,5.735134306007381,4,0,0,0,8,0,0.27601660299114883
7284,Learned,0,1930,1866.0,23.0,65536,45705,PRE,4,193.33809511662426,5.597901178106894,4,0,0,0,8,0,
7284,Learned,0,1930,1866.0,23.0,65536,45705,GRAPH_TAGGED,4,190.54734471354774,5.585114973512271,4,0,0,0,8,0,
7284,Learned,0,1930,1866.0,23.0,65536,45705,SEG,4,193.33809511662423,5.622315844855014,4,0,0,0,8,0,
7285,Learned,0,1798,1620.0,20.0,65536,46024,REF,4,166.09545442950497,6.439040855365201,8,2,0,2,10,0,0.0037744060391560197
7285,Learned,0,1798,1620.0,20.0,65536,46024,GRAPH,4,144.83119595054416,6.862562025272157,4,1,0,3,7,0,0.0035146690206602216
7285,Learned,0,1798,1620.0,20.0,65536,46024,JPEG,17,334.69343417595167,6.142498387924538,35,9,0,9,43,0,0.26482551300432533
7285,Learned,0,1798,1620.0,20.0,65536,46024,PRE,4,146.95331880577405,6.909687285641925,4,1,0,3,7,0,
7285,Learned,0,1798,1620.0,20.0,65536,46024,GRAPH_TAGGED,4,144.83119595054416,6.862562025272157,4,1,0,3,7,0,
7285,Learned,0,1798,1620.0,20.0,65536,46024,SEG,4,156.36753236814712,6.844373214468552,6,1,0,1,9,0,
7286,Learned,0,2192,2022.0,25.0,65536,45428,REF,4,224.17871555019013,5.452189132797026,8,2,0,2,10,0,0.004118048003874719
7286,Learned,0,2192,2022.0,25.0,65536,45428,GRAPH,4,214.18367972800237,5.33971683204595,4,0,0,0,8,0,0.004510577069595456
7286,Learned,0,2192,2022.0,25.0,65536,45428,JPEG,4,215.52186130069776,5.414390069821087,4,0,0,0,8,0,0.27184242103248835
7286,Learned,0,2192,2022.0,25.0,65536,45428,PRE,4,216.6934341759516,5.369752673645144,4,0,0,0,8,0,
7286,Learned,0,2192,2022.0,25.0,65536,45428,GRAPH_TAGGED,4,214.18367972800237,5.33971683204595,4,0,0,0,8,0,
7286,Learned,0,2192,2022.0,25.0,65536,45428,SEG,4,216.6934341759516,5.396013044923787,4,0,0,0,8,0,
7287,Learned,0,2315,2241.0,28.0,65536,45068,REF,5,232.40916292848974,5.063250295294775,5,0,0,0,10,0,0.004262409056536853
7287,Learned,0,2315,2241.0,28.0,65536,45068,GRAPH,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0,0.005000327015295625
7287,Learned,0,2315,2241.0,28.0,65536,45068,JPEG,5,232.99494936611666,4.952614660355561,5,0,0,0,10,0,0.2744465629803017
7287,Learned,0,2315,2241.0,28.0,65536,45068,PRE,5,239.65180361560903,5.036809781522176,5,0,0,0,10,0,
7287,Learned,0,2315,2241.0,28.0,65536,45068,GRAPH_TAGGED,5,235.4107199618321,5.018645414752331,5,0,0,0,10,0,
7287,Learned,0,2315,2241.0,28.0,65536,45068,SEG,5,239.651803615609,5.047709156457119,5,0,0,0,10,0,
7288,Learned,0,2087,2056.0,25.0,65536,45565,REF,4,244.3086578651014,5.617913777925355,10,3,0,3,11,0,0.004308022907935083
7288,Learned,0,2087,2056.0,25.0,65536,45565,GRAPH,4,230.86605959651564,5.4575677246319385,8,2,0,7,10,0,0.004867351031862199
7288,Learned,0,2087,2056.0,25.0,65536,45565,JPEG,10,309.5218613006979,5.719805649066089,16,3,0,3,23,0,0.26423671504016966
7288,Learned,0,2087,2056.0,25.0,65536,45565,PRE,4,235.1370849898476,5.473311161401525,8,2,0,7,10,0,
7288,Learned,0,2087,2056.0,25.0,65536,45565,GRAPH_TAGGED,4,230.86605959651564,5.4575677246319385,8,2,0,7,10,0,
7288,Learned,0,2087,2056.0,25.0,65536,45565,SEG,4,240.1370849898476,5.479663614885736,8,2,0,2,10,0,
7289,Learned,0,2018,1945.0,26.0,65536,44915,REF,4,228.095454429505,5.389998550257927,14,5,0,5,13,0,0.0040537010645493865
7289,Learned,0,2018,1945.0,26.0,65536,44915,GRAPH,4,197.9317670704035,5.478660807337508,8,2,0,8,10,0,0.004524062969721854
7289,Learned,0,2018,1945.0,26.0,65536,44915,JPEG,4,212.36753236814712,5.579672969545124,8,2,0,2,10,0,0.26522463909350336
7289,Learned,0,2018,1945.0,26.0,65536,44915,PRE,4,201.71067811865476,5.50685232763011,8,2,0,8,10,0,
7289,Learned,0,2018,1945.0,26.0,65536,44915,GRAPH_TAGGED,4,197.9317670704035,5.478660807337508,8,2,0,8,10,0,
7289,Learned,0,2018,1945.0,26.0,65536,44915,SEG,4,211.53910524340094,5.5333450371226895,10,3,0,3,11,0,
7290,Learned,0,2329,2286.0,26.0,65536,45600,REF,7,274.3086578651014,5.588575355313263,9,1,1,2,14,0,0.004531480022706091
7290,Learned,0,2329,2286.0,26.0,65536,45600,GRAPH,6,255.81731394997777,5.912663667495522,6,0,0,0,12,0,0.005052751977927983
7290,Learned,0,2329,2286.0,26.0,65536,45600,JPEG,7,272.96551211459376,5.9072677607436015,7,0,0,0,14,0,0.27736572292633355
7290,Learned,0,2329,2286.0,26.0,65536,45600,PRE,6,259.8002802610364,5.951261407296538,6,0,0,0,12,0,
7290,Learned,0,2329,2286.0,26.0,65536,45600,GRAPH_TAGGED,6,255.81731394997777,5.912663667495522,6,0,0,0,12,0,
7290,Learned,0,2329,2286.0,26.0,65536,45600,SEG,7,250.58073580374352,5.949800940206362,7,0,0,0,14,0,
7291,Learned,0,2147,2029.0,23.0,65536,46045,REF,5,252.42135623730942,5.082925060349037,7,1,1,2,10,0,0.004245974938385189
7291,Learned,0,2147,2029.0,23.0,65536,46045,GRAPH,5,228.4376982648905,5.009004213469504,6,1,0,2,10,0,0.004683003993704915
7291,Learned,0,2147,2029.0,23.0,65536,46045,JPEG,5,272.22034611053283,5.402565957814155,13,4,0,4,14,0,0.26861630205530673
7291,Learned,0,2147,2029.0,23.0,65536,46045,PRE,5,231.1787155501902,5.052055476379659,6,1,0,2,10,0,
7291,Learned,0,2147,2029.0,23.0,65536,46045,GRAPH_TAGGED,5,228.4376982648905,5.009004213469504,6,1,0,2,10,0,
7291,Learned,0,2147,2029.0,23.0,65536,46045,SEG,5,236.5929291125633,5.170620897228847,7,1,0,1,11,0,
7292,Frangi,24,990,,,65536,45523,REF,5,330.7350647362943,5.392751140873583,25,10,1,11,19,0,0.004965278087183833
7292,Frangi,24,990,,,65536,45523,GRAPH,1,34.709331631187005,9.674734458634111,1,0,0,0,2,0,0.0015630429843440652
7292,Frangi,24,990,,,65536,45523,PRE,1,35.213203435596434,9.68437140694617,1,0,0,0,2,0,
7292,Frangi,24,990,,,65536,45523,GRAPH_TAGGED,1,444.04047265240524,8.377254479300497,1,0,0,0,2,0,
7292,Frangi,24,990,,,65536,45523,SEG,2,41.627416997969526,9.495854723797445,4,1,0,1,5,0,
7293,Learned,0,1967,1943.0,23.0,65536,45685,REF,4,206.58073580374358,5.7474100360937594,6,1,0,1,9,0,0.004484312026761472
7293,Learned,0,1967,1943.0,23.0,65536,45685,GRAPH,4,188.66600158015814,6.0409815608879525,6,2,0,7,8,0,0.004170596948824823
7293,Learned,0,1967,1943.0,23.0,65536,45685,JPEG,29,587.4163056034262,5.723010636619871,52,12,2,13,67,0,0.29406210395973176
7293,Learned,0,1967,1943.0,23.0,65536,45685,PRE,4,192.58073580374355,6.054604265020042,6,2,0,7,8,0,
7293,Learned,0,1967,1943.0,23.0,65536,45685,GRAPH_TAGGED,4,188.66600158015814,6.0409815608879525,6,2,0,7,8,0,
7293,Learned,0,1967,1943.0,23.0,65536,45685,SEG,4,205.23759005323592,6.20177090040208,8,2,0,2,10,0,
7294,Learned,0,2309,2261.0,25.0,65536,45967,REF,5,238.20815280171303,6.314778972869694,11,3,0,3,13,0,0.004598833038471639
7294,Learned,0,2309,2261.0,25.0,65536,45967,GRAPH,5,212.2394362991451,6.555321311823094,5,0,0,0,10,0,0.00433405302464962
7294,Learned,0,2309,2261.0,25.0,65536,45967,JPEG,5,240.20815280171308,6.258877407790686,8,2,1,2,10,0,0.27876694593578577
7294,Learned,0,2309,2261.0,25.0,65536,45967,PRE,5,215.651803615609,6.612553019817132,5,0,0,0,10,0,
7294,Learned,0,2309,2261.0,25.0,65536,45967,GRAPH_TAGGED,5,212.2394362991451,6.555321311823094,5,0,0,0,10,0,
7294,Learned,0,2309,2261.0,25.0,65536,45967,SEG,5,222.48023074035515,6.602824281550563,7,1,0,1,11,0,
7295,Learned,0,2546,2504.0,31.0,65536,44872,REF,4,327.49242404917504,5.371214881258554,19,9,3,9,11,0,0.004759544972330332
7295,Learned,0,2546,2504.0,31.0,65536,44872,GRAPH,4,280.5064709873359,5.440291413248824,10,4,2,17,8,0,0.005805124994367361
7295,Learned,0,2546,2504.0,31.0,65536,44872,JPEG,4,318.7350647362943,5.469760492344104,15,7,3,7,9,0,0.2716680179582909
7295,Learned,0,2546,2504.0,31.0,65536,44872,PRE,4,287.0782104868019,5.466369966403296,10,4,2,17,8,0,
7295,Learned,0,2546,2504.0,31.0,65536,44872,GRAPH_TAGGED,4,280.5064709873359,5.440291413248824,10,4,2,17,8,0,
7295,Learned,0,2546,2504.0,31.0,65536,44872,SEG,4,302.0782104868019,5.544911590982024,12,5,2,5,9,0,
7296,Learned,0,2330,2284.0,29.0,65536,44954,REF,5,269.30865786510145,6.299670014877566,19,7,0,7,17,0,0.004513090010732412
7296,Learned,0,2330,2284.0,29.0,65536,44954,GRAPH,4,226.71575294791995,6.422813823589203,7,2,0,7,9,0,0.004898310988210142
7296,Learned,0,2330,2284.0,29.0,65536,44954,JPEG,4,254.30865786510137,6.525055615997737,14,5,0,5,13,0,0.2716648599598557
7296,Learned,0,2330,2284.0,29.0,65536,44954,PRE,4,230.48023074035518,6.463538575633568,7,2,0,7,9,0,
7296,Learned,0,2330,2284.0,29.0,65536,44954,GRAPH_TAGGED,4,226.71575294791995,6.422813823589203,7,2,0,7,9,0,
7296,Learned,0,2330,2284.0,29.0,65536,44954,SEG,4,249.13708498984758,6.51482967669816,10,3,0,3,11,0,
7297,Learned,0,2243,2187.0,29.0,65536,44875,REF,4,265.7228714274745,5.448483858191677,10,3,0,3,11,0,0.004337143036536872
7297,Learned,0,2243,2187.0,29.0,65536,44875,GRAPH,4,240.7067021550317,5.676946118568862,8,3,0,7,9,0,0.005135993007570505
7297,Learned,0,2243,2187.0,29.0,65536,44875,JPEG,4,267.8944443027283,5.571535990512846,10,3,0,3,11,0,0.26334335294086486
7297,Learned,0,2243,2187.0,29.0,65536,44875,PRE,4,245.06601717798213,5.686161201601711,8,3,0,7,9,0,
7297,Learned,0,2243,2187.0,29.0,65536,44875,GRAPH_TAGGED,4,240.7067021550317,5.676946118568862,8,3,0,7,9,0,
7297,Learned,0,2243,2187.0,29.0,65536,44875,SEG,4,256.48023074035524,5.711600913597008,10,3,0,3,11,0,
7298,Learned,0,2309,2200.0,26.0,65536,45654,REF,5,303.906637611548,5.492659917552086,7,1,0,1,11,0,0.004718858981505036
7298,Learned,0,2309,2200.0,26.0,65536,45654,GRAPH,5,284.8870637788342,5.813503459870796,7,2,0,4,10,0,0.005572051042690873
7298,Learned,0,2309,2200.0,26.0,65536,45654,JPEG,19,473.7888886054566,5.674218837557121,33,7,0,7,45,0,0.27242313302122056
7298,Learned,0,2309,2200.0,26.0,65536,45654,PRE,5,290.5929291125633,5.838933348099007,7,2,0,4,10,0,
7298,Learned,0,2309,2200.0,26.0,65536,45654,GRAPH_TAGGED,5,284.8870637788342,5.813503459870796,7,2,0,4,10,0,
7298,Learned,0,2309,2200.0,26.0,65536,45654,SEG,5,298.00714267493635,5.914010534632799,9,2,0,2,12,0,
7299,Learned,0,2656,2621.0,29.0,65536,45638,REF,4,331.8477631085024,5.960674899812463,22,10,2,10,14,0,0.004930399009026587
7299,Learned,0,2656,2621.0,29.0,65536,45638,GRAPH,4,280.56839461050413,6.064626022470669,10,4,1,17,9,0,0.005678517045453191
7299,Learned,0,2656,2621.0,29.0,65536,45638,JPEG,4,312.6345596729058,6.284112803702563,13,5,1,5,11,0,0.27138834702782333
7299,Learned,0,2656,2621.0,29.0,65536,45638,PRE,4,285.90663761154804,6.113332343540148,10,4,1,17,9,0,
7299,Learned,0,2656,2621.0,29.0,65536,45638,GRAPH_TAGGED,4,280.56839461050413,6.064626022470669,10,4,1,17,9,0,
7299,Learned,0,2656,2621.0,29.0,65536,45638,SEG,4,310.14927829866735,6.295569777103212,17,7,1,7,13,0,
7300,Learned,0,2293,2067.0,27.0,65536,44878,REF,5,247.73506473629428,5.702033076705433,7,1,0,1,11,0,0.004247118020430207
7300,Learned,0,2293,2067.0,27.0,65536,44878,GRAPH,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0,0.00492369697894901
7300,Learned,0,2293,2067.0,27.0,65536,44878,JPEG,5,245.73506473629425,5.8436025579292465,7,1,0,1,11,0,0.27385297091677785
7300,Learned,0,2293,2067.0,27.0,65536,44878,PRE,5,243.73506473629428,5.789138952321382,7,1,0,3,11,0,
7300,Learned,0,2293,2067.0,27.0,65536,44878,GRAPH_TAGGED,5,239.72391656720438,5.733448550255959,7,1,0,3,11,0,
7300,Learned,0,2293,2067.0,27.0,65536,44878,SEG,5,245.73506473629428,5.816142726655324,7,1,0,1,11,0,
7301,Learned,0,1816,1778.0,23.0,65536,45516,REF,4,202.23759005323595,5.662942634200853,14,5,0,5,13,0,0.004073553951457143
7301,Learned,0,1816,1778.0,23.0,65536,45516,GRAPH,4,182.11701880427262,5.813036516746226,8,2,0,7,10,0,0.003944123047403991
7301,Learned,0,1816,1778.0,23.0,65536,45516,JPEG,9,276.5218613006979,5.537355542365796,17,4,0,4,22,0,0.2727594990283251
7301,Learned,0,1816,1778.0,23.0,65536,45516,PRE,4,184.99494936611663,5.8725456360099395,8,2,0,7,10,0,
7301,Learned,0,1816,1778.0,23.0,65536,45516,GRAPH_TAGGED,4,182.11701880427262,5.813036516746226,8,2,0,7,10,0,
7301,Learned,0,1816,1778.0,23.0,65536,45516,SEG,4,189.99494936611663,5.914976742688559,8,2,0,2,10,0,
7302,Learned,0,2311,2200.0,29.0,65536,44678,REF,4,291.35028842544403,6.461619408746335,21,9,2,10,14,0,0.004720189957879484
7302,Learned,0,2311,2200.0,29.0,65536,44678,GRAPH,4,235.99947491698003,6.41578302332582,11,4,1,15,10,0,0.005000523990020156
7302,Learned,0,2311,2200.0,29.0,65536,44678,JPEG,4,287.35028842544403,6.65315703836276,18,7,1,8,14,0,0.2781736580654979
7302,Learned,0,2311,2200.0,29.0,65536,44678,PRE,4,242.9655121145938,6.445985137202288,11,4,1,15,10,0,
7302,Learned,0,2311,2200.0,29.0,65536,44678,GRAPH_TAGGED,4,235.99947491698003,6.41578302332582,11,4,1,15,10,0,
7302,Learned,0,2311,2200.0,29.0,65536,44678,SEG,4,266.6223663640862,6.637075890719517,16,6,1,7,13,0,
7303,Learned,0,2559,2525.0,29.0,65536,45395,REF,5,368.048773235279,5.6878054662888875,17,6,1,7,15,0,0.005229387083090842
7303,Learned,0,2559,2525.0,29.0,65536,45395,GRAPH,5,317.41316376283135,5.706598919192517,11,4,1,14,11,0,0.006193781970068812
7303,Learned,0,2559,2525.0,29.0,65536,45395,JPEG,5,352.56349186104046,5.969127860217911,14,5,1,5,13,0,0.2818466629832983
7303,Learned,0,2559,2525.0,29.0,65536,45395,PRE,5,325.14927829866735,5.738446116723166,11,4,1,14,11,0,
7303,Learned,0,2559,2525.0,29.0,65536,45395,GRAPH_TAGGED,5,317.41316376283135,5.706598919192517,11,4,1,14,11,0,
7303,Learned,0,2559,2525.0,29.0,65536,45395,SEG,5,343.80613254815967,5.906121141451851,14,5,1,5,13,0,
7305,Learned,0,2116,1962.0,24.0,65536,45648,REF,4,255.1787155501902,5.407902569517728,14,5,0,5,13,0,0.004266939009539783
7305,Learned,0,2116,1962.0,24.0,65536,45648,GRAPH,4,228.88205851450692,5.742649871731384,11,3,0,11,12,0,0.004759996896609664
7305,Learned,0,2116,1962.0,24.0,65536,45648,JPEG,4,250.17871555019028,5.820738560182659,12,4,0,4,12,0,0.274657737929374
7305,Learned,0,2116,1962.0,24.0,65536,45648,PRE,4,235.1076477383248,5.795357169101915,11,3,0,11,12,0,
7305,Learned,0,2116,1962.0,24.0,65536,45648,GRAPH_TAGGED,4,228.88205851450692,5.742649871731384,11,3,0,11,12,0,
7305,Learned,0,2116,1962.0,24.0,65536,45648,SEG,4,248.35028842544403,5.863377218273775,12,4,0,4,12,0,
7306,Learned,0,2190,2037.0,25.0,65536,45562,REF,5,261.1370849898476,6.6731542358261535,20,8,1,8,16,0,0.004368752008304
7306,Learned,0,2190,2037.0,25.0,65536,45562,GRAPH,5,211.63442212803807,7.299256368169421,8,2,1,8,10,0,0.004511025967076421
7306,Learned,0,2190,2037.0,25.0,65536,45562,JPEG,5,297.7645019878171,6.590489477571725,24,11,3,11,15,0,0.28280066803563386
7306,Learned,0,2190,2037.0,25.0,65536,45562,PRE,5,216.651803615609,7.301705984692373,8,2,1,8,10,0,
7306,Learned,0,2190,2037.0,25.0,65536,45562,GRAPH_TAGGED,5,211.63442212803807,7.299256368169421,8,2,1,8,10,0,
7306,Learned,0,2190,2037.0,25.0,65536,45562,SEG,5,228.48023074035518,7.270902399705622,10,3,1,3,11,0,
7307,Learned,0,2517,2440.0,29.0,65536,45225,REF,4,324.2497833620557,6.005379910964887,20,9,3,10,12,0,0.004801805946044624
7307,Learned,0,2517,2440.0,29.0,65536,45225,GRAPH,4,289.17175893387514,6.10302904312314,12,5,2,15,9,0,0.005496539059095085
7307,Learned,0,2517,2440.0,29.0,65536,45225,JPEG,4,313.73506473629425,6.183442907779572,16,7,2,7,11,0,0.2665803339332342
7307,Learned,0,2517,2440.0,29.0,65536,45225,PRE,4,295.6639969244288,6.162312345842186,12,5,2,15,9,0,
7307,Learned,0,2517,2440.0,29.0,65536,45225,GRAPH_TAGGED,4,289.17175893387514,6.10302904312314,12,5,2,15,9,0,
7307,Learned,0,2517,2440.0,29.0,65536,45225,SEG,4,305.6639969244288,6.230767941563982,12,5,2,5,9,0,
7308,Learned,0,2611,2531.0,31.0,65536,45006,REF,5,313.048773235279,6.657880144154122,16,6,1,6,14,0,0.004913151962682605
7308,Learned,0,2611,2531.0,31.0,65536,45006,GRAPH,4,281.69728896969383,6.632975616942282,11,4,0,16,11,0,0.005426447023637593
7308,Learned,0,2611,2531.0,31.0,65536,45006,JPEG,4,322.7350647362943,6.719485202225002,16,6,0,6,14,0,0.2670377679169178
7308,Learned,0,2611,2531.0,31.0,65536,45006,PRE,4,289.66399692442883,6.6874400124889455,11,4,0,16,11,0,
7308,Learned,0,2611,2531.0,31.0,65536,45006,GRAPH_TAGGED,4,281.69728896969383,6.632975616942282,11,4,0,16,11,0,
7308,Learned,0,2611,2531.0,31.0,65536,45006,SEG,4,317.73506473629425,6.784207665635546,16,6,0,6,14,0,
7309,Learned,0,1821,1796.0,25.0,65536,44795,REF,4,193.26702730475876,5.453409660785901,10,3,0,3,11,0,0.004020924912765622
7309,Learned,0,1821,1796.0,25.0,65536,44795,GRAPH,4,172.1557512708809,5.489840915039818,4,0,0,0,8,0,0.0038293160032480955
7309,Learned,0,1821,1796.0,25.0,65536,44795,JPEG,4,186.68124086713186,5.42468652574609,6,1,0,1,9,0,0.26263159804511815
7309,Learned,0,1821,1796.0,25.0,65536,44795,PRE,4,174.7817459305202,5.5333972633096415,4,0,0,0,8,0,
7309,Learned,0,1821,1796.0,25.0,65536,44795,GRAPH_TAGGED,4,172.1557512708809,5.489840915039818,4,0,0,0,8,0,
7309,Learned,0,1821,1796.0,25.0,65536,44795,SEG,4,174.7817459305202,5.579129972492969,4,0,0,0,8,0,
7310,Learned,0,2994,2888.0,31.0,65536,45750,REF,4,382.43354954612926,6.598664838654686,19,8,1,8,14,0,0.00525548099540174
7310,Learned,0,2994,2888.0,31.0,65536,45750,GRAPH,4,340.68962356730924,6.560205719939901,10,4,1,15,9,0,0.0065718129044398665
7310,Learned,0,2994,2888.0,31.0,65536,45750,JPEG,4,355.2914139223982,6.790726747903425,13,5,1,5,11,0,0.2754598770989105
7310,Learned,0,2994,2888.0,31.0,65536,45750,PRE,4,348.3624817342637,6.616242284184699,10,4,1,15,9,0,
7310,Learned,0,2994,2888.0,31.0,65536,45750,GRAPH_TAGGED,4,340.68962356730924,6.560205719939901,10,4,1,15,9,0,
7310,Learned,0,2994,2888.0,31.0,65536,45750,SEG,4,367.01933598375615,6.623099475843243,13,5,1,5,11,0,
7311,Learned,0,2157,2147.0,29.0,65536,44653,REF,4,247.2670273047588,5.364235709800697,14,5,0,5,13,0,0.004371404997073114
7311,Learned,0,2157,2147.0,29.0,65536,44653,GRAPH,4,227.46921726627744,5.498737613922806,6,1,0,3,9,0,0.005021895049139857
7311,Learned,0,2157,2147.0,29.0,65536,44653,JPEG,4,246.75230867899734,5.532951251354218,8,2,0,2,10,0,0.2699145069345832
7311,Learned,0,2157,2147.0,29.0,65536,44653,PRE,4,231.4386001800126,5.51069756316847,6,1,0,3,9,0,
7311,Learned,0,2157,2147.0,29.0,65536,44653,GRAPH_TAGGED,4,227.46921726627744,5.498737613922806,6,1,0,3,9,0,
7311,Learned,0,2157,2147.0,29.0,65536,44653,SEG,4,233.43860018001257,5.577704109532724,6,1,0,1,9,0,
7312,Learned,0,2071,1905.0,27.0,65536,44712,REF,4,216.6812408671319,5.00484244667192,8,2,0,2,10,0,0.003979126107878983
7312,Learned,0,2071,1905.0,27.0,65536,44712,GRAPH,4,197.23679827124585,5.001394191511807,5,1,0,4,8,0,0.004536145948804915
7312,Learned,0,2071,1905.0,27.0,65536,44712,JPEG,4,225.50966799187808,5.303975131459111,6,1,0,1,9,0,0.2641454730182886
7312,Learned,0,2071,1905.0,27.0,65536,44712,PRE,4,200.02438661763955,4.987221285302276,5,1,0,4,8,0,
7312,Learned,0,2071,1905.0,27.0,65536,44712,GRAPH_TAGGED,4,197.23679827124585,5.001394191511807,5,1,0,4,8,0,
7312,Learned,0,2071,1905.0,27.0,65536,44712,SEG,4,207.4386001800126,4.9685188449571775,6,1,0,1,9,0,
7313,Learned,0,1819,1645.0,22.0,65536,45195,REF,4,200.8528137423857,6.1098854799994236,18,7,0,7,15,0,0.00429087202064693
7313,Learned,0,1819,1645.0,22.0,65536,45195,GRAPH,4,154.54225514276442,6.236663304217846,6,2,0,5,8,0,0.0037138420157134533
7313,Learned,0,1819,1645.0,22.0,65536,45195,JPEG,4,178.29646455628168,6.760812361298942,10,3,0,3,11,0,0.2792251999489963
7313,Learned,0,1819,1645.0,22.0,65536,45195,PRE,4,156.88225099390857,6.301111329741576,6,2,0,5,8,0,
7313,Learned,0,1819,1645.0,22.0,65536,45195,GRAPH_TAGGED,4,154.54225514276442,6.236663304217846,6,2,0,5,8,0,
7313,Learned,0,1819,1645.0,22.0,65536,45195,SEG,4,172.36753236814712,6.475878339396429,10,3,0,3,11,0,
7314,Learned,0,1905,1821.0,23.0,65536,45589,REF,4,201.23759005323598,6.235153044662936,10,3,0,3,11,0,0.00420712202321738
7314,Learned,0,1905,1821.0,23.0,65536,45589,GRAPH,4,191.83578034555714,5.68588666006035,10,3,0,10,11,0,0.004183967015706003
7314,Learned,0,1905,1821.0,23.0,65536,45589,JPEG,4,197.09545442950503,6.022567679731511,10,3,0,3,11,0,0.27221178403124213
7314,Learned,0,1905,1821.0,23.0,65536,45589,PRE,4,197.99494936611663,5.723993386279806,10,3,0,10,11,0,
7314,Learned,0,1905,1821.0,23.0,65536,45589,GRAPH_TAGGED,4,191.83578034555714,5.68588666006035,10,3,0,10,11,0,
7314,Learned,0,1905,1821.0,23.0,65536,45589,SEG,4,204.99494936611666,5.812035010229161,10,3,0,3,11,0,
7315,Learned,0,2293,2127.0,27.0,65536,45077,REF,4,260.99494936611666,5.9420553352416565,13,5,1,5,11,0,0.004414055962115526
7315,Learned,0,2293,2127.0,27.0,65536,45077,GRAPH,4,235.24260251315906,5.860420018689164,8,3,1,14,8,0,0.005240542930550873
7315,Learned,0,2293,2127.0,27.0,65536,45077,JPEG,4,257.651803615609,6.09847044805875,11,4,1,4,10,0,0.2717220669146627
7315,Learned,0,2293,2127.0,27.0,65536,45077,PRE,4,238.58073580374352,5.885363101011086,8,3,1,14,8,0,
7315,Learned,0,2293,2127.0,27.0,65536,45077,GRAPH_TAGGED,4,235.24260251315906,5.860420018689164,8,3,1,14,8,0,
7315,Learned,0,2293,2127.0,27.0,65536,45077,SEG,4,253.99494936611666,5.986883543431611,11,4,1,4,10,0,
7316,Learned,0,2214,2212.0,26.0,65536,45652,REF,5,294.5929291125633,5.6855495513824765,15,5,0,5,15,0,0.004851976991631091
7316,Learned,0,2214,2212.0,26.0,65536,45652,GRAPH,5,215.92482067065055,6.339135936933,11,6,1,25,9,0,0.004924371023662388
7316,Learned,0,2214,2212.0,26.0,65536,45652,JPEG,8,414.5046173579948,6.473978842683094,35,14,1,14,28,0,0.26709312305320054
7316,Learned,0,2214,2212.0,26.0,65536,45652,PRE,5,222.4802307403552,6.331307417883205,11,6,1,25,9,0,
7316,Learned,0,2214,2212.0,26.0,65536,45652,GRAPH_TAGGED,5,215.92482067065055,6.339135936933,11,6,1,25,9,0,
7316,Learned,0,2214,2212.0,26.0,65536,45652,SEG,5,273.86500705120545,6.670100838646765,22,9,1,9,17,0,
7317,Learned,0,2327,2254.0,28.0,65536,45223,REF,4,290.9066376115481,5.286264601206884,15,6,1,6,12,0,0.004552502068690956
7317,Learned,0,2327,2254.0,28.0,65536,45223,GRAPH,4,242.34713179583704,5.467212125662813,9,3,1,14,9,0,0.005149243981577456
7317,Learned,0,2327,2254.0,28.0,65536,45223,JPEG,4,269.32085117392114,5.752157575812077,11,4,1,4,10,0,0.2709210079628974
7317,Learned,0,2327,2254.0,28.0,65536,45223,PRE,4,246.42135623730954,5.50471692499311,9,3,1,14,9,0,
7317,Learned,0,2327,2254.0,28.0,65536,45223,GRAPH_TAGGED,4,242.34713179583704,5.467212125662813,9,3,1,14,9,0,
7317,Learned,0,2327,2254.0,28.0,65536,45223,SEG,4,266.0782104868019,5.557391157334867,11,4,1,4,10,0,
7318,Learned,0,2227,2213.0,27.0,65536,45226,REF,4,314.8061325481597,4.455298982555453,19,8,2,9,13,0,0.004647859022952616
7318,Learned,0,2227,2213.0,27.0,65536,45226,GRAPH,4,270.88837096290365,4.8694266928383,11,4,2,13,9,0,0.00527814298402518
7318,Learned,0,2227,2213.0,27.0,65536,45226,JPEG,5,333.70562748477136,5.18792644327839,20,8,2,9,15,0,0.27573562401812524
