stem,setting,param,value,junction_def,L,payload_bytes,fg_psnr,n_points,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles
7583,default,,,degree,2,2312,28.366835066636273,302,4,250.31367226035908,5.75889030496819,9,2,0,9,11,0
7583,default,,,degree,5,2312,28.366835066636273,302,4,250.31367226035908,5.75889030496819,9,2,0,9,11,0
7583,default,,,degree,10,2312,28.366835066636273,302,4,235.49701843396707,5.720336194855969,6,1,0,9,11,0
7588,default,,,t10,0,2273,28.17558032660503,297,4,242.41578585555467,4.91607742186405,7,1,0,6,10,0
7588,default,,,degree,0,2273,28.17558032660503,297,4,242.41578585555467,4.91607742186405,7,1,0,6,10,0
7588,default,,,degree,2,2273,28.17558032660503,297,4,242.41578585555467,4.91607742186405,7,1,0,6,10,0
7588,default,,,degree,5,2273,28.17558032660503,297,4,242.41578585555467,4.91607742186405,7,1,0,6,10,0
7588,default,,,degree,10,2273,28.17558032660503,297,4,242.41578585555467,4.91607742186405,7,1,0,6,10,0
7629,default,,,t10,0,1975,27.896658047373577,253,5,192.23373120565262,4.786763937352713,7,1,0,4,11,0
7629,default,,,degree,0,1975,27.896658047373577,253,5,192.23373120565262,4.786763937352713,7,1,0,4,11,0
7629,default,,,degree,2,1975,27.896658047373577,253,5,192.23373120565262,4.786763937352713,7,1,0,4,11,0
7629,default,,,degree,5,1975,27.896658047373577,253,5,192.23373120565262,4.786763937352713,7,1,0,4,11,0
7629,default,,,degree,10,1975,27.896658047373577,253,5,184.05168870764714,4.758148089243535,5,0,0,4,11,0
7632,default,,,t10,0,2172,29.005009177346565,271,4,230.7241021285263,6.602859684558307,12,5,1,15,10,0
7632,default,,,degree,0,2172,29.005009177346565,271,4,230.7241021285263,6.602859684558307,11,4,1,15,10,0
7632,default,,,degree,2,2172,29.005009177346565,271,4,230.7241021285263,6.602859684558307,11,4,1,15,10,0
7632,default,,,degree,5,2172,29.005009177346565,271,4,230.7241021285263,6.602859684558307,11,4,1,15,10,0
7632,default,,,degree,10,2172,29.005009177346565,271,4,223.5129995775983,6.610211022313506,9,3,1,15,10,0
7636,default,,,t10,0,2010,28.70743334576118,255,4,227.59039761222064,5.2431279286191455,14,5,0,15,13,0
7636,default,,,degree,0,2010,28.70743334576118,255,4,227.59039761222067,5.2431279286191455,13,4,0,15,13,0
7636,default,,,degree,2,2010,28.70743334576118,255,4,227.59039761222067,5.2431279286191455,13,4,0,15,13,0
7636,default,,,degree,5,2010,28.70743334576118,255,4,227.59039761222067,5.2431279286191455,13,4,0,15,13,0
7636,default,,,degree,10,2010,28.70743334576118,255,4,199.95213379289913,5.076116559997418,8,2,0,15,13,0
7638,default,,,t10,0,2301,28.032090291398376,300,5,247.62319813023402,5.881000511273621,6,1,1,1,9,0
7638,default,,,degree,0,2301,28.032090291398376,300,5,247.62319813023402,5.881000511273621,6,1,1,1,9,0
7638,default,,,degree,2,2301,28.032090291398376,300,5,247.62319813023402,5.881000511273621,6,1,1,1,9,0
7638,default,,,degree,5,2301,28.032090291398376,300,5,247.62319813023402,5.881000511273621,6,1,1,1,9,0
7638,default,,,degree,10,2301,28.032090291398376,300,5,247.62319813023402,5.881000511273621,6,1,1,1,9,0
7640,default,,,t10,0,1710,27.194812811523082,218,4,143.4605417533806,5.025062203121161,6,1,0,3,9,0
7640,default,,,degree,0,1710,27.194812811523082,218,4,143.4605417533806,5.025062203121161,6,1,0,3,9,0
7640,default,,,degree,2,1710,27.194812811523082,218,4,143.4605417533806,5.025062203121161,6,1,0,3,9,0
7640,default,,,degree,5,1710,27.194812811523082,218,4,143.4605417533806,5.025062203121161,6,1,0,3,9,0
7640,default,,,degree,10,1710,27.194812811523082,218,4,143.4605417533806,5.025062203121161,6,1,0,3,9,0
7645,default,,,t10,0,2393,27.072509289881822,282,4,225.11838399500456,5.651239939629428,9,4,1,12,8,0
7645,default,,,degree,0,2393,27.072509289881822,282,4,225.1183839950046,5.651239939629427,8,2,1,12,8,0
7645,default,,,degree,2,2393,27.072509289881822,282,4,225.1183839950046,5.651239939629427,8,2,1,12,8,0
7645,default,,,degree,5,2393,27.072509289881822,282,4,225.1183839950046,5.651239939629427,8,2,1,12,8,0
7645,default,,,degree,10,2393,27.072509289881822,282,4,225.1183839950046,5.651239939629427,8,2,1,12,8,0
7649,default,,,t10,0,2143,27.398323242702798,288,4,211.9801969882027,5.76708268469855,7,1,0,8,10,0
7649,default,,,degree,0,2143,27.398323242702798,288,4,211.9801969882027,5.76708268469855,7,1,0,8,10,0
7649,default,,,degree,2,2143,27.398323242702798,288,4,211.9801969882027,5.76708268469855,7,1,0,8,10,0
7649,default,,,degree,5,2143,27.398323242702798,288,4,211.9801969882027,5.76708268469855,7,1,0,8,10,0
7649,default,,,degree,10,2143,27.398323242702798,288,4,202.24142810549284,5.805870351016914,6,1,0,8,10,0
7657,default,,,t10,0,2382,28.198786657987988,302,4,271.2640473830758,5.385450104201701,8,2,0,2,10,0
7657,default,,,degree,0,2382,28.198786657987988,302,4,271.2640473830758,5.385450104201701,8,2,0,2,10,0
7657,default,,,degree,2,2382,28.198786657987988,302,4,271.2640473830758,5.385450104201701,8,2,0,2,10,0
7657,default,,,degree,5,2382,28.198786657987988,302,4,271.2640473830758,5.385450104201701,8,2,0,2,10,0
7657,default,,,degree,10,2382,28.198786657987988,302,4,271.2640473830758,5.385450104201701,8,2,0,2,10,0
7707,default,,,t10,0,1756,28.65363261861674,246,5,167.1146699889402,5.492038849673072,5,1,0,3,9,0
7707,default,,,degree,0,1756,28.65363261861674,246,5,167.1146699889402,5.492038849673072,5,0,0,3,9,0
7707,default,,,degree,2,1756,28.65363261861674,246,5,167.1146699889402,5.492038849673072,5,0,0,3,9,0
7707,default,,,degree,5,1756,28.65363261861674,246,5,167.1146699889402,5.492038849673072,5,0,0,3,9,0
7707,default,,,degree,10,1756,28.65363261861674,246,5,167.1146699889402,5.492038849673072,5,0,0,3,9,0
7708,default,,,t10,0,2011,27.952185121793576,272,5,213.4939128104745,4.752160180965581,5,0,0,0,10,0
7708,default,,,degree,0,2011,27.952185121793576,272,5,213.4939128104745,4.752160180965581,5,0,0,0,10,0
7708,default,,,degree,2,2011,27.952185121793576,272,5,213.4939128104745,4.752160180965581,5,0,0,0,10,0
7708,default,,,degree,5,2011,27.952185121793576,272,5,213.4939128104745,4.752160180965581,5,0,0,0,10,0
7708,default,,,degree,10,2011,27.952185121793576,272,5,213.4939128104745,4.752160180965581,5,0,0,0,10,0
7715,default,,,t10,0,2554,28.836678754104838,328,5,299.81064241651137,5.607104034044917,9,3,0,9,11,0
7715,default,,,degree,0,2554,28.836678754104838,328,5,299.8106424165113,5.6071040340449185,7,1,0,9,11,0
7715,default,,,degree,2,2554,28.836678754104838,328,5,299.8106424165113,5.6071040340449185,7,1,0,9,11,0
7715,default,,,degree,5,2554,28.836678754104838,328,5,299.8106424165113,5.6071040340449185,7,1,0,9,11,0
7715,default,,,degree,10,2554,28.836678754104838,328,5,299.8106424165113,5.6071040340449185,7,1,0,9,11,0
7717,default,,,t10,0,2469,27.10736347510714,295,5,254.84573807469636,5.768073735698948,7,1,0,3,11,0
7717,default,,,degree,0,2469,27.10736347510714,295,5,254.84573807469636,5.768073735698948,7,1,0,3,11,0
7717,default,,,degree,2,2469,27.10736347510714,295,5,254.84573807469636,5.768073735698948,7,1,0,3,11,0
7717,default,,,degree,5,2469,27.10736347510714,295,5,254.84573807469636,5.768073735698948,7,1,0,3,11,0
7717,default,,,degree,10,2469,27.10736347510714,295,5,254.84573807469636,5.768073735698948,7,1,0,3,11,0
7547,default,,,t10,0,1756,27.77789608200051,235,4,159.51029312114244,5.1221337477863225,4,0,0,0,8,0
7547,default,,,degree,0,1756,27.77789608200051,235,4,159.51029312114244,5.1221337477863225,4,0,0,0,8,0
7547,default,,,degree,2,1756,27.77789608200051,235,4,159.51029312114244,5.1221337477863225,4,0,0,0,8,0
7547,default,,,degree,5,1756,27.77789608200051,235,4,159.51029312114244,5.1221337477863225,4,0,0,0,8,0
7547,default,,,degree,10,1756,27.77789608200051,235,4,159.51029312114244,5.1221337477863225,4,0,0,0,8,0
7554,default,,,t10,0,2412,27.777407741864977,283,5,229.54951165468725,6.66025028439996,9,3,0,10,11,0
7554,default,,,degree,0,2412,27.777407741864977,283,5,229.54951165468725,6.66025028439996,9,2,0,10,11,0
7554,default,,,degree,2,2412,27.777407741864977,283,5,229.54951165468725,6.66025028439996,9,2,0,10,11,0
7554,default,,,degree,5,2412,27.777407741864977,283,5,229.54951165468725,6.66025028439996,9,2,0,10,11,0
7554,default,,,degree,10,2412,27.777407741864977,283,5,229.54951165468725,6.66025028439996,9,2,0,10,11,0
7555,default,,,t10,0,2402,27.574875364809408,275,4,223.66834688702374,7.415408270684533,8,2,0,8,10,0
7555,default,,,degree,0,2402,27.574875364809408,275,4,223.66834688702374,7.415408270684533,8,2,0,8,10,0
7555,default,,,degree,2,2402,27.574875364809408,275,4,223.66834688702374,7.415408270684533,8,2,0,8,10,0
7555,default,,,degree,5,2402,27.574875364809408,275,4,223.66834688702374,7.415408270684533,8,2,0,8,10,0
7555,default,,,degree,10,2402,27.574875364809408,275,4,223.66834688702374,7.415408270684533,8,2,0,8,10,0
7569,default,,,t10,0,2371,27.542105759940732,286,4,244.81110764001906,5.959999714227106,12,4,0,11,12,0
7569,default,,,degree,0,2371,27.542105759940732,286,4,244.81110764001906,5.959999714227106,12,4,0,11,12,0
7569,default,,,degree,2,2371,27.542105759940732,286,4,244.81110764001906,5.959999714227106,12,4,0,11,12,0
7569,default,,,degree,5,2371,27.542105759940732,286,4,244.81110764001906,5.959999714227106,12,4,0,11,12,0
7569,default,,,degree,10,2371,27.542105759940732,286,4,244.81110764001906,5.959999714227106,12,4,0,11,12,0
7592,default,,,t10,0,2454,27.760581713236515,306,4,264.33894254313554,6.302915959411689,5,1,0,3,8,0
7592,default,,,degree,0,2454,27.760581713236515,306,4,264.33894254313554,6.302915959411689,4,0,0,3,8,0
7592,default,,,degree,2,2454,27.760581713236515,306,4,264.33894254313554,6.302915959411689,4,0,0,3,8,0
7592,default,,,degree,5,2454,27.760581713236515,306,4,264.33894254313554,6.302915959411689,4,0,0,3,8,0
7592,default,,,degree,10,2454,27.760581713236515,306,4,264.33894254313554,6.302915959411689,4,0,0,3,8,0
7594,default,,,t10,0,2039,28.301817063296696,276,4,215.96365916058932,5.186239301281954,4,0,0,0,8,0
7594,default,,,degree,0,2039,28.301817063296696,276,4,215.96365916058932,5.186239301281954,4,0,0,0,8,0
7594,default,,,degree,2,2039,28.301817063296696,276,4,215.96365916058932,5.186239301281954,4,0,0,0,8,0
7594,default,,,degree,5,2039,28.301817063296696,276,4,215.96365916058932,5.186239301281954,4,0,0,0,8,0
7594,default,,,degree,10,2039,28.301817063296696,276,4,215.96365916058932,5.186239301281954,4,0,0,0,8,0
7595,default,,,t10,0,1893,28.166441445180936,247,5,177.03758225432395,5.952190613577554,5,0,0,0,10,0
7595,default,,,degree,0,1893,28.166441445180936,247,5,177.03758225432395,5.952190613577554,5,0,0,0,10,0
7595,default,,,degree,2,1893,28.166441445180936,247,5,177.03758225432395,5.952190613577554,5,0,0,0,10,0
7595,default,,,degree,5,1893,28.166441445180936,247,5,177.03758225432395,5.952190613577554,5,0,0,0,10,0
7595,default,,,degree,10,1893,28.166441445180936,247,5,177.03758225432395,5.952190613577554,5,0,0,0,10,0
7601,default,,,t10,0,2298,29.575764892616192,311,6,265.96676237312244,6.210775257131859,7,1,0,3,12,0
7601,default,,,degree,0,2298,29.575764892616192,311,6,265.96676237312244,6.210775257131859,6,0,0,3,12,0
7601,default,,,degree,2,2298,29.575764892616192,311,6,265.96676237312244,6.210775257131859,6,0,0,3,12,0
7601,default,,,degree,5,2298,29.575764892616192,311,6,265.96676237312244,6.210775257131859,6,0,0,3,12,0
7601,default,,,degree,10,2298,29.575764892616192,311,6,265.96676237312244,6.210775257131859,6,0,0,3,12,0
7604,default,,,t10,0,2387,27.810293211379978,305,5,266.8628306077874,5.500014556205469,7,1,0,1,11,0
7604,default,,,degree,0,2387,27.810293211379978,305,5,266.8628306077874,5.500014556205469,7,1,0,1,11,0
7604,default,,,degree,2,2387,27.810293211379978,305,5,266.8628306077874,5.500014556205469,7,1,0,1,11,0
7604,default,,,degree,5,2387,27.810293211379978,305,5,266.8628306077874,5.500014556205469,7,1,0,1,11,0
7604,default,,,degree,10,2387,27.810293211379978,305,5,266.8628306077874,5.500014556205469,7,1,0,1,11,0
7610,default,,,t10,0,2673,27.701819756400162,310,5,270.716066935055,7.0544436349916015,12,5,1,16,11,0
7610,default,,,degree,0,2673,27.701819756400162,310,5,270.716066935055,7.0544436349916015,10,3,1,16,11,0
7610,default,,,degree,2,2673,27.701819756400162,310,5,270.716066935055,7.0544436349916015,10,3,1,16,11,0
7610,default,,,degree,5,2673,27.701819756400162,310,5,270.716066935055,7.0544436349916015,10,3,1,16,11,0
7610,default,,,degree,10,2673,27.701819756400162,310,5,270.716066935055,7.0544436349916015,10,3,1,16,11,0
7621,default,,,t10,0,2115,27.302792062728102,258,4,198.91124783536577,5.6886528189892545,7,2,0,8,9,0
7621,default,,,degree,0,2115,27.302792062728102,258,4,198.91124783536577,5.6886528189892545,7,1,0,8,9,0
7621,default,,,degree,2,2115,27.302792062728102,258,4,198.91124783536577,5.6886528189892545,7,1,0,8,9,0
7621,default,,,degree,5,2115,27.302792062728102,258,4,198.91124783536577,5.6886528189892545,7,1,0,8,9,0
7621,default,,,degree,10,2115,27.302792062728102,258,4,182.4876730014362,5.799083765334935,4,0,0,8,9,0
7626,default,,,t10,0,2135,26.997756757365593,272,5,209.49832207824727,5.277994898221858,5,0,0,0,10,0
7626,default,,,degree,0,2135,26.997756757365593,272,5,209.49832207824727,5.277994898221858,5,0,0,0,10,0
7626,default,,,degree,2,2135,26.997756757365593,272,5,209.49832207824727,5.277994898221858,5,0,0,0,10,0
7626,default,,,degree,5,2135,26.997756757365593,272,5,209.49832207824727,5.277994898221858,5,0,0,0,10,0
7626,default,,,degree,10,2135,26.997756757365593,272,5,209.49832207824727,5.277994898221858,5,0,0,0,10,0
7517,default,,,t10,0,2254,27.801000190598607,262,4,206.06248096096363,7.498132632023311,9,3,1,11,9,0
7517,default,,,degree,0,2254,27.801000190598607,262,4,206.06248096096363,7.498132632023311,9,3,1,11,9,0
7517,default,,,degree,2,2254,27.801000190598607,262,4,206.06248096096363,7.498132632023311,9,3,1,11,9,0
7517,default,,,degree,5,2254,27.801000190598607,262,4,206.06248096096363,7.498132632023311,9,3,1,11,9,0
7517,default,,,degree,10,2254,27.801000190598607,262,4,182.61914128919696,7.552480079941532,5,1,1,11,9,0
7528,default,,,t10,0,2488,27.85130005959731,296,5,259.4084107099182,6.965127737054544,11,4,1,13,11,0
7528,default,,,degree,0,2488,27.85130005959731,296,5,259.4084107099182,6.965127737054544,10,3,1,13,11,0
7528,default,,,degree,2,2488,27.85130005959731,296,5,259.4084107099182,6.965127737054544,10,3,1,13,11,0
7528,default,,,degree,5,2488,27.85130005959731,296,5,259.4084107099182,6.965127737054544,10,3,1,13,11,0
7528,default,,,degree,10,2488,27.85130005959731,296,5,240.42446507230605,6.643409137205346,6,1,1,13,11,0
7531,default,,,t10,0,2203,29.78430652057712,303,4,257.44239979266877,5.692772023078592,8,2,1,10,9,0
7531,default,,,degree,0,2203,29.78430652057712,303,4,257.44239979266877,5.692772023078592,8,2,1,10,9,0
7531,default,,,degree,2,2203,29.78430652057712,303,4,257.44239979266877,5.692772023078592,8,2,1,10,9,0
7531,default,,,degree,5,2203,29.78430652057712,303,4,257.44239979266877,5.692772023078592,8,2,1,10,9,0
7531,default,,,degree,10,2203,29.78430652057712,303,4,251.6114478978235,5.6450969372652064,7,2,1,10,9,0
7540,default,,,t10,0,1979,28.138448213231456,249,4,188.87134096109122,5.7952448137359065,6,2,1,5,7,0
7540,default,,,degree,0,1979,28.138448213231456,249,4,188.87134096109122,5.7952448137359065,5,1,1,5,7,0
7540,default,,,degree,2,1979,28.138448213231456,249,4,188.87134096109122,5.7952448137359065,5,1,1,5,7,0
7540,default,,,degree,5,1979,28.138448213231456,249,4,188.87134096109122,5.7952448137359065,5,1,1,5,7,0
7540,default,,,degree,10,1979,28.138448213231456,249,4,188.87134096109122,5.7952448137359065,5,1,1,5,7,0
7658,default,,,t10,0,2019,28.21651756017547,248,4,184.28903493459782,6.993640704859614,9,3,0,13,10,0
7658,default,,,degree,0,2019,28.21651756017547,248,4,184.28903493459782,6.993640704859614,9,2,0,13,10,0
7658,default,,,degree,2,2019,28.21651756017547,248,4,184.28903493459782,6.993640704859614,9,2,0,13,10,0
7658,default,,,degree,5,2019,28.21651756017547,248,4,184.28903493459782,6.993640704859614,9,2,0,13,10,0
7658,default,,,degree,10,2019,28.21651756017547,248,4,162.844586911636,7.027729198415603,4,0,0,13,10,0
7661,default,,,t10,0,2573,28.063110781789465,308,5,272.71388565818245,6.253358368923456,8,2,0,6,11,0
7661,default,,,degree,0,2573,28.063110781789465,308,5,272.71388565818245,6.253358368923456,7,1,0,6,11,0
7661,default,,,degree,2,2573,28.063110781789465,308,5,272.71388565818245,6.253358368923456,7,1,0,6,11,0
7661,default,,,degree,5,2573,28.063110781789465,308,5,272.71388565818245,6.253358368923456,7,1,0,6,11,0
7661,default,,,degree,10,2573,28.063110781789465,308,5,267.32872085104793,6.258462109993911,5,0,0,6,11,0
7665,default,,,t10,0,2142,28.59854628765635,274,4,218.7496363909768,6.0559074410863225,4,0,0,0,8,0
7665,default,,,degree,0,2142,28.59854628765635,274,4,218.7496363909768,6.0559074410863225,4,0,0,0,8,0
7665,default,,,degree,2,2142,28.59854628765635,274,4,218.7496363909768,6.0559074410863225,4,0,0,0,8,0
7665,default,,,degree,5,2142,28.59854628765635,274,4,218.7496363909768,6.0559074410863225,4,0,0,0,8,0
7665,default,,,degree,10,2142,28.59854628765635,274,4,218.7496363909768,6.0559074410863225,4,0,0,0,8,0
7667,default,,,t10,0,2119,27.56594487150197,277,5,220.1733895906325,5.330493862124581,5,0,0,0,10,0
7667,default,,,degree,0,2119,27.56594487150197,277,5,220.1733895906325,5.330493862124581,5,0,0,0,10,0
7667,default,,,degree,2,2119,27.56594487150197,277,5,220.1733895906325,5.330493862124581,5,0,0,0,10,0
7667,default,,,degree,5,2119,27.56594487150197,277,5,220.1733895906325,5.330493862124581,5,0,0,0,10,0
7667,default,,,degree,10,2119,27.56594487150197,277,5,220.1733895906325,5.330493862124581,5,0,0,0,10,0
7672,default,,,t10,0,1735,28.105526159852523,232,4,155.0157165318184,5.499339243699826,5,1,0,4,8,0
7672,default,,,degree,0,1735,28.105526159852523,232,4,155.0157165318184,5.499339243699826,4,0,0,4,8,0
7672,default,,,degree,2,1735,28.105526159852523,232,4,155.0157165318184,5.499339243699826,4,0,0,4,8,0
7672,default,,,degree,5,1735,28.105526159852523,232,4,155.0157165318184,5.499339243699826,4,0,0,4,8,0
7672,default,,,degree,10,1735,28.105526159852523,232,4,155.0157165318184,5.499339243699826,4,0,0,4,8,0
7677,default,,,t10,0,2513,28.871380176086202,301,5,270.63370904676617,6.881572190730177,12,5,1,18,11,0
7677,default,,,degree,0,2513,28.871380176086202,301,5,270.63370904676617,6.881572190730177,10,3,1,18,11,0
7677,default,,,degree,2,2513,28.871380176086202,301,5,270.63370904676617,6.881572190730177,10,3,1,18,11,0
7677,default,,,degree,5,2513,28.871380176086202,301,5,270.63370904676617,6.881572190730177,10,3,1,18,11,0
7677,default,,,degree,10,2513,28.871380176086202,301,5,254.4714313865978,6.828699330001437,8,2,1,18,11,0
7681,default,,,t10,0,1890,27.68498256328005,250,4,172.6822431949966,5.2271438220926765,6,2,1,8,7,0
7681,default,,,degree,0,1890,27.68498256328005,250,4,172.6822431949966,5.2271438220926765,6,1,1,8,7,0
7681,default,,,degree,2,1890,27.68498256328005,250,4,172.6822431949966,5.2271438220926765,6,1,1,8,7,0
7681,default,,,degree,5,1890,27.68498256328005,250,4,172.6822431949966,5.2271438220926765,6,1,1,8,7,0
7681,default,,,degree,10,1890,27.68498256328005,250,4,166.5199655348282,5.1928212024806975,5,1,1,8,7,0
7682,default,,,t10,0,2360,28.738887990599235,314,5,273.9034883875213,5.775202906978689,10,3,0,10,12,0
