dataset,group,id,arm,L,bytes,structure_bytes,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles,junc_f1
MITO,MITO_M2,MITO_M2_012_y256x256,SEG,auto,,223,7,244.55129855222071,8.420475014812157,10,2,1,5,19,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x256,GRAPH7,5,2644.0,223,8,271.25,8.46440877789321,13,3,1,5,19,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x256,GRAPH7,auto,2644.0,223,7,245.0,8.533335709961342,10,2,1,5,19,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x256,JPEG,5,2633.0,223,22,426.33304448274095,7.802313785510343,28,3,3,10,48,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x256,JPEG,auto,2633.0,223,16,387.94826817189073,7.956478601404668,20,3,3,10,48,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x512,REF,5,,262,10,478.7178207935911,7.085473094276401,18,4,0,17,37,0,1.0
MITO,MITO_M2,MITO_M2_012_y256x512,REF,auto,,262,9,441.98989873223326,7.146771448441432,15,3,0,17,37,0,1.0
MITO,MITO_M2,MITO_M2_012_y256x512,SEG,5,,262,16,296.76450198781714,6.795146421083038,18,1,0,1,33,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x512,SEG,auto,,262,12,282.0365799264593,6.7919272546685185,14,1,0,1,33,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x512,GRAPH7,5,2715.0,262,16,297.0,6.733422839042533,18,1,0,1,33,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x512,GRAPH7,auto,2715.0,262,12,282.0,6.741184692183094,14,1,0,1,33,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x512,JPEG,5,2706.0,262,27,399.01933598375615,7.105337827735297,29,1,0,2,56,0,0.0
MITO,MITO_M2,MITO_M2_012_y256x512,JPEG,auto,2706.0,262,16,353.73506473629425,7.164818915188385,18,1,0,2,56,0,0.0
MITO,MITO_M2,MITO_M2_012_y0x0,REF,5,,185,8,217.96551211459382,4.818072337724075,12,3,2,6,18,0,1.0
MITO,MITO_M2,MITO_M2_012_y0x0,REF,auto,,185,8,217.96551211459382,4.818072337724075,12,3,2,6,18,0,1.0
MITO,MITO_M2,MITO_M2_012_y0x0,SEG,5,,185,5,263.1787155501902,8.314851794663193,11,3,0,4,14,0,0.0
MITO,MITO_M2,MITO_M2_012_y0x0,SEG,auto,,185,4,256.350288425444,8.409171781548052,10,3,0,4,14,0,0.0
MITO,MITO_M2,MITO_M2_012_y0x0,GRAPH7,5,1931.0,185,5,262.75,8.326674963583699,11,3,0,4,14,0,0.0
MITO,MITO_M2,MITO_M2_012_y0x0,GRAPH7,auto,1931.0,185,4,256.0,8.427573619850065,10,3,0,4,14,0,0.0
MITO,MITO_M2,MITO_M2_012_y0x0,JPEG,5,1920.0,185,6,277.76450198781714,7.865570014434725,12,3,0,4,16,0,0.0
MITO,MITO_M2,MITO_M2_012_y0x0,JPEG,auto,1920.0,185,5,273.9360748630709,7.900715004110182,11,3,0,4,16,0,0.0
MITO,MITO_M2,MITO_M2_012_y0x256,REF,5,,484,19,1242.129075763134,6.6506020280069436,63,23,3,41,74,0,1.0
MITO,MITO_M2,MITO_M2_012_y0x256,REF,auto,,484,14,1199.2295808265226,6.690152375643509,52,20,3,41,74,0,1.0
MITO,MITO_M2,MITO_M2_012_y0x256,SEG,5,,484,24,654.2274887854693,7.656030953180102,33,4,0,6,55,0,0.07407407407407408
MITO,MITO_M2,MITO_M2_012_y0x256,SEG,auto,,484,20,618.428498912246,7.7144347943371345,27,3,0,6,55,0,0.08695652173913045
MITO,MITO_M2,MITO_M2_012_y0x256,GRAPH7,5,4779.0,484,24,654.5,7.643503323051363,33,4,0,6,55,0,0.07407407407407408
MITO,MITO_M2,MITO_M2_012_y0x256,GRAPH7,auto,4779.0,484,20,618.75,7.706572996625678,27,3,0,6,55,0,0.08695652173913045
MITO,MITO_M2,MITO_M2_012_y0x256,JPEG,5,4703.0,484,26,760.796031280393,7.70861298719389,42,8,0,9,61,0,0.06451612903225806
MITO,MITO_M2,MITO_M2_012_y0x256,JPEG,auto,4703.0,484,19,718.9970414071698,7.746515316679397,31,6,0,9,61,0,0.07692307692307691
MITO,MITO_M2,MITO_M2_013_y0x0,REF,5,,480,18,606.1147904132612,5.878515743514001,27,5,1,17,51,0,1.0
MITO,MITO_M2,MITO_M2_013_y0x0,REF,auto,,480,16,587.0437226013956,5.8717725853023905,23,4,1,17,51,0,1.0
MITO,MITO_M2,MITO_M2_013_y0x0,SEG,5,,480,30,525.5168106668145,7.684373211029,34,2,0,6,66,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x0,SEG,auto,,480,18,448.33304448274095,7.738200077490933,20,1,0,6,66,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x0,GRAPH7,5,4577.0,480,30,526.0,7.644165813842046,34,2,0,6,66,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x0,GRAPH7,auto,4577.0,480,18,449.0,7.72536635795388,20,1,0,6,66,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x0,JPEG,5,4554.0,480,31,619.6295090390227,7.528240836289482,39,4,1,8,68,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x0,JPEG,auto,4554.0,480,21,559.7594513539339,7.556997793851617,25,2,1,8,68,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x256,REF,5,,311,15,491.5462479183373,5.457589118832682,19,2,0,10,40,0,1.0
MITO,MITO_M2,MITO_M2_013_y0x256,REF,auto,,311,11,473.6467529817255,5.502232640801537,15,2,0,10,40,0,1.0
MITO,MITO_M2,MITO_M2_013_y0x256,SEG,5,,311,16,353.2914139223983,7.316571707999245,20,2,0,4,36,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x256,SEG,auto,,311,10,327.97770542341357,7.35150057481034,12,1,0,4,36,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x256,GRAPH7,5,3203.0,311,16,353.25,7.319531730956582,20,2,0,4,36,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x256,GRAPH7,auto,3203.0,311,10,327.75,7.347299560749422,12,1,0,4,36,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x256,JPEG,5,3192.0,311,20,401.30360723121805,7.287967918131321,26,3,0,5,45,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x256,JPEG,auto,3192.0,311,12,368.26197667087547,7.397831359144671,16,2,0,5,45,0,0.0
MITO,MITO_M2,MITO_M2_012_y512x256,REF,5,,523,28,1530.8641404994287,6.462421061976832,102,40,7,66,109,0,1.0
MITO,MITO_M2,MITO_M2_012_y512x256,REF,auto,,523,22,1435.680374315355,6.562959602193446,76,30,7,66,109,0,1.0
MITO,MITO_M2,MITO_M2_012_y512x256,SEG,5,,523,31,544.7178207935913,8.011990350579163,37,3,0,8,70,0,0.0
MITO,MITO_M2,MITO_M2_012_y512x256,SEG,auto,,523,17,470.7766952966369,8.192960383818168,23,3,0,8,70,0,0.0
MITO,MITO_M2,MITO_M2_012_y512x256,GRAPH7,5,5342.0,523,31,546.0,7.995074989823319,37,3,0,8,70,0,0.0
MITO,MITO_M2,MITO_M2_012_y512x256,GRAPH7,auto,5342.0,523,16,463.5,8.262487442816125,22,3,0,8,70,0,0.0
MITO,MITO_M2,MITO_M2_012_y512x256,JPEG,5,5249.0,523,28,570.7178207935913,8.212215501205934,38,5,0,10,66,0,0.04444444444444445
MITO,MITO_M2,MITO_M2_012_y512x256,JPEG,auto,5249.0,523,17,514.776695296637,8.381357373749939,23,3,0,10,66,0,0.0
MITO,MITO_M2,MITO_M2_012_y512x512,REF,5,,41,6,72.1126983722081,5.333551739854491,6,0,0,1,13,0,1.0
MITO,MITO_M2,MITO_M2_012_y512x512,REF,auto,,41,4,64.45584412271572,5.294660714651599,4,0,0,1,13,0,1.0
MITO,MITO_M2,MITO_M2_012_y512x512,SEG,5,,41,1,2.414213562373095,5.923487151260198,1,0,1,2,2,0,1.0
MITO,MITO_M2,MITO_M2_012_y512x512,SEG,auto,,41,0,0.0,,0,0,0,2,2,0,1.0
MITO,MITO_M2,MITO_M2_012_y512x512,GRAPH7,5,406.0,41,1,2.5,6.0,1,0,1,1,2,0,1.0
MITO,MITO_M2,MITO_M2_012_y512x512,GRAPH7,auto,406.0,41,0,0.0,,0,0,0,1,2,0,1.0
MITO,MITO_M2,MITO_M2_014_y0x512,REF,5,,90,8,100.5269119345812,5.924935656744228,10,1,0,2,18,0,1.0
MITO,MITO_M2,MITO_M2_014_y0x512,REF,auto,,90,4,78.38477631085024,6.1483436656035355,4,0,0,2,18,0,1.0
MITO,MITO_M2,MITO_M2_014_y0x512,SEG,5,,90,7,35.55634918610405,5.350477834024083,7,0,0,0,14,0,0.0
MITO,MITO_M2,MITO_M2_014_y0x512,SEG,auto,,90,3,22.071067811865476,4.913038791832136,3,0,0,0,14,0,1.0
MITO,MITO_M2,MITO_M2_014_y0x512,GRAPH7,5,964.0,90,7,35.5,5.304107346294439,7,0,0,0,14,0,0.0
MITO,MITO_M2,MITO_M2_014_y0x512,GRAPH7,auto,964.0,90,3,22.0,4.930321272913122,3,0,0,0,14,0,1.0
MITO,MITO_M2,MITO_M2_014_y256x0,REF,5,,224,13,594.2152954766495,7.517114333287997,35,12,2,19,41,0,1.0
MITO,MITO_M2,MITO_M2_014_y256x0,REF,auto,,224,9,530.7594513539337,7.650063182364498,21,7,2,19,41,0,1.0
MITO,MITO_M2,MITO_M2_014_y256x0,SEG,5,,224,12,250.4507934888324,7.256286004486289,15,2,1,3,25,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x0,SEG,auto,,224,8,227.7228714274745,7.374103269528955,11,2,1,3,25,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x0,GRAPH7,5,2879.0,224,12,250.75,7.257951039287701,15,2,1,3,25,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x0,GRAPH7,auto,2879.0,224,8,228.0,7.387828948359461,11,2,1,3,25,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x0,JPEG,5,2822.0,224,15,300.8355697996826,7.014217909272088,18,2,1,6,34,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x0,JPEG,auto,2822.0,224,10,282.1076477383248,7.009637825334633,13,2,1,6,34,0,0.0
MITO,MITO_M2,MITO_M2_013_y0x512,REF,5,,419,16,587.5462479183374,4.997525927594937,37,11,2,22,50,0,1.0
MITO,MITO_M2,MITO_M2_013_y0x512,REF,auto,,419,15,583.1320343559643,5.016786950928055,36,11,2,22,50,0,1.0
MITO,MITO_M2,MITO_M2_013_y0x512,SEG,5,,419,18,524.8305191657993,7.734475145695038,29,6,1,8,42,0,0.3529411764705882
MITO,MITO_M2,MITO_M2_013_y0x512,SEG,auto,,419,11,476.9604614807104,7.836766774700147,18,4,1,8,42,0,0.26666666666666666
MITO,MITO_M2,MITO_M2_013_y0x512,GRAPH7,5,3923.0,419,18,525.5,7.699864946904486,29,6,1,8,42,0,0.3529411764705882
MITO,MITO_M2,MITO_M2_013_y0x512,GRAPH7,auto,3923.0,419,11,477.75,7.81409246295027,18,4,1,8,42,0,0.26666666666666666
MITO,MITO_M2,MITO_M2_013_y0x512,JPEG,5,3913.0,419,16,536.3452377915607,7.702114299745973,31,8,3,11,37,0,0.3157894736842105
MITO,MITO_M2,MITO_M2_013_y0x512,JPEG,auto,3913.0,419,14,524.6883835420683,7.72933358493713,27,7,3,11,37,0,0.2222222222222222
MITO,MITO_M2,MITO_M2_013_y256x0,REF,5,,246,10,235.4802307403552,6.295644186323007,12,1,0,4,24,0,1.0
MITO,MITO_M2,MITO_M2_013_y256x0,REF,auto,,246,8,227.65180361560905,6.282540485675644,10,1,0,4,24,0,1.0
MITO,MITO_M2,MITO_M2_013_y256x0,SEG,5,,246,9,284.48023074035524,8.235544393161808,14,3,1,5,21,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x0,SEG,auto,,246,5,260.99494936611666,8.265564592125905,8,2,1,5,21,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x0,GRAPH7,5,2611.0,246,9,285.0,8.201393138789488,14,3,1,5,21,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x0,GRAPH7,auto,2611.0,246,5,261.25,8.212703157447192,8,2,1,5,21,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x0,JPEG,5,2603.0,246,12,290.79393923934003,7.5416470008975205,17,3,1,5,27,0,0.5
MITO,MITO_M2,MITO_M2_013_y256x0,JPEG,auto,2603.0,246,8,261.40916292848976,7.621593336899257,11,2,1,5,27,0,0.6666666666666666
MITO,MITO_M2,MITO_M2_013_y256x256,REF,5,,396,15,560.4701294725885,5.878036579838261,26,6,1,12,40,0,1.0
MITO,MITO_M2,MITO_M2_013_y256x256,REF,auto,,396,14,544.8132752230963,5.884851403617673,23,5,1,12,40,0,1.0
MITO,MITO_M2,MITO_M2_013_y256x256,SEG,5,,396,18,469.24473272817244,7.313522816193325,28,5,1,8,42,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x256,SEG,auto,,396,12,434.445742854949,7.366064052988991,22,5,1,8,42,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x256,GRAPH7,5,4294.0,396,18,469.5,7.25321502747388,28,5,1,8,42,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x256,GRAPH7,auto,4294.0,396,12,434.75,7.3146899932124505,22,5,1,8,42,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x256,JPEG,5,4245.0,396,19,475.34523779156075,7.625758285863764,32,7,1,10,46,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x256,JPEG,auto,4245.0,396,12,434.4751801064719,7.7770411530610755,25,7,1,10,46,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x512,REF,5,,178,9,540.3746750430837,7.0296639011637945,36,13,0,18,36,0,1.0
MITO,MITO_M2,MITO_M2_013_y256x512,REF,auto,,178,7,511.30360723121805,7.083269695122699,28,10,0,18,36,0,1.0
MITO,MITO_M2,MITO_M2_013_y256x512,SEG,5,,178,9,180.92388155425118,7.665058764740184,11,1,0,2,20,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x512,SEG,auto,,178,5,160.61017305526642,7.722658395054493,7,1,0,2,20,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x512,GRAPH7,5,2451.0,178,9,181.0,7.634347835724889,11,1,0,2,20,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x512,GRAPH7,auto,2451.0,178,5,160.5,7.701094357862173,7,1,0,2,20,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x512,JPEG,5,2391.0,178,17,311.07821048680194,7.149538789763755,21,2,0,5,39,0,0.0
MITO,MITO_M2,MITO_M2_013_y256x512,JPEG,auto,2391.0,178,12,279.5218613006978,7.138456412432103,16,2,0,5,39,0,0.0
MITO,MITO_M2,MITO_M2_014_y0x0,REF,5,,416,7,709.5828278447966,4.170895745873268,30,12,2,20,30,0,1.0
MITO,MITO_M2,MITO_M2_014_y0x0,REF,auto,,416,6,710.9970414071697,4.171379718852086,31,13,2,20,30,0,1.0
MITO,MITO_M2,MITO_M2_014_y0x0,SEG,5,,416,14,571.7178207935912,6.759818912620227,33,10,1,12,38,0,0.1818181818181818
MITO,MITO_M2,MITO_M2_014_y0x0,SEG,auto,,416,12,547.8183258569794,6.774043107024957,25,7,1,12,38,0,0.1
MITO,MITO_M2,MITO_M2_014_y0x0,GRAPH7,5,4232.0,416,14,572.5,6.7487829226124605,33,10,1,12,38,0,0.1818181818181818
MITO,MITO_M2,MITO_M2_014_y0x0,GRAPH7,auto,4232.0,416,12,541.5,6.796214888719986,23,6,1,12,38,0,0.10526315789473684
MITO,MITO_M2,MITO_M2_014_y0x0,JPEG,5,4175.0,416,13,624.5168106668144,6.659768142724827,30,9,2,11,33,0,0.28571428571428575
MITO,MITO_M2,MITO_M2_014_y0x0,JPEG,auto,4175.0,416,13,618.1025971044414,6.6530017582882,28,8,2,11,33,0,0.2857142857142857
MITO,MITO_M2,MITO_M2_014_y0x256,REF,5,,195,5,237.75230867899734,4.360855310168606,10,3,1,9,17,0,1.0
MITO,MITO_M2,MITO_M2_014_y0x256,REF,auto,,195,4,240.58073580374355,4.466346017167107,11,4,1,9,17,0,1.0
MITO,MITO_M2,MITO_M2_014_y0x256,SEG,5,,195,7,231.79393923934003,7.810360147551107,13,3,0,4,18,0,0.0
MITO,MITO_M2,MITO_M2_014_y0x256,SEG,auto,,195,7,225.96551211459382,7.80298515730909,11,2,0,4,18,0,0.0
MITO,MITO_M2,MITO_M2_014_y0x256,GRAPH7,5,2204.0,195,7,232.25,7.8759918154604565,13,3,0,4,18,0,0.0
MITO,MITO_M2,MITO_M2_014_y0x256,GRAPH7,auto,2204.0,195,7,218.75,7.8733584403822325,9,1,0,4,18,0,0.0
MITO,MITO_M2,MITO_M2_014_y0x256,JPEG,5,2185.0,195,8,282.90663761154815,8.0394573174639,15,4,1,4,18,0,0.28571428571428575
MITO,MITO_M2,MITO_M2_014_y0x256,JPEG,auto,2185.0,195,6,277.2497833620557,8.093068781761803,13,4,1,4,18,0,0.25
MITO,MITO_M2,MITO_M2_014_y256x256,REF,5,,249,18,461.71782079359116,5.186310097120068,34,8,0,17,53,0,1.0
MITO,MITO_M2,MITO_M2_014_y256x256,REF,auto,,249,14,447.23253941935263,5.248417373149673,30,8,0,17,53,0,1.0
MITO,MITO_M2,MITO_M2_014_y256x256,SEG,5,,249,15,266.5218613006978,7.962765329348475,17,1,1,3,31,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x256,SEG,auto,,249,11,252.03657992645927,8.029365061126617,13,1,0,3,31,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x256,GRAPH7,5,3075.0,249,15,267.25,7.96633001662191,17,1,1,2,31,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x256,GRAPH7,auto,3075.0,249,11,252.5,8.044313651256259,13,1,0,2,31,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x256,JPEG,5,3053.0,249,21,302.22034611053283,7.962978182829453,28,4,1,7,47,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x256,JPEG,auto,3053.0,249,10,226.03657992645932,8.327504741067541,10,0,0,7,47,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x512,REF,5,,240,21,522.9188309203679,5.768465822191234,38,10,3,26,62,0,1.0
MITO,MITO_M2,MITO_M2_014_y256x512,REF,auto,,240,18,488.0193359837562,5.807471720138745,31,8,3,26,62,0,1.0
MITO,MITO_M2,MITO_M2_014_y256x512,SEG,5,,240,17,190.09545442950503,6.7180814199738155,19,1,0,3,37,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x512,SEG,auto,,240,11,151.88225099390857,6.540993403135519,11,0,0,3,37,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x512,GRAPH7,5,2765.0,240,17,190.5,6.716448108046011,19,1,0,3,37,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x512,GRAPH7,auto,2765.0,240,11,152.5,6.568659333694277,11,0,0,3,37,0,0.0
MITO,MITO_M2,MITO_M2_014_y256x512,JPEG,5,2701.0,240,21,269.45079348883235,6.66136826026083,23,1,0,4,46,0,0.18181818181818182
MITO,MITO_M2,MITO_M2_014_y256x512,JPEG,auto,2701.0,240,13,238.65180361560903,6.688142083115707,15,1,0,4,46,0,0.2222222222222222
MITO,MITO_M2,MITO_M2_014_y512x512,REF,5,,279,10,211.1665222413705,5.9515851844928935,14,2,0,7,27,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x512,REF,auto,,279,8,206.3380951166243,5.9933153732576185,12,2,0,7,27,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x512,SEG,5,,279,18,309.17871555019025,7.1205613973368855,22,2,0,2,38,0,0.5
MITO,MITO_M2,MITO_M2_014_y512x512,SEG,auto,,279,13,287.0365799264593,7.165584561466871,15,1,0,2,38,0,0.6666666666666666
MITO,MITO_M2,MITO_M2_014_y512x512,GRAPH7,5,2957.0,279,18,309.75,7.0769824339775065,22,2,0,2,38,0,0.5
MITO,MITO_M2,MITO_M2_014_y512x512,GRAPH7,auto,2957.0,279,13,287.25,7.119783494950506,15,1,0,2,38,0,0.6666666666666666
MITO,MITO_M2,MITO_M2_014_y512x512,JPEG,5,2950.0,279,19,430.9188309203679,6.856869557649086,25,3,0,5,43,0,0.4
MITO,MITO_M2,MITO_M2_014_y512x512,JPEG,auto,2950.0,279,13,401.94826817189073,6.949385691758176,19,3,0,5,43,0,0.4
MITO,MITO_M2,MITO_M2_015_y0x512,REF,5,,224,20,489.8183258569795,5.336271883129575,35,8,2,16,52,1,1.0
MITO,MITO_M2,MITO_M2_015_y0x512,REF,auto,,224,18,483.1614716074871,5.342280455430545,33,8,2,16,52,1,1.0
MITO,MITO_M2,MITO_M2_015_y0x512,SEG,5,,224,12,191.95331880577405,6.565741689015726,16,2,0,4,28,0,0.2
MITO,MITO_M2,MITO_M2_015_y0x512,SEG,auto,,224,9,171.88225099390857,6.504857179618225,11,1,0,4,28,0,0.2222222222222222
MITO,MITO_M2,MITO_M2_015_y0x512,GRAPH7,5,2066.0,224,12,192.5,6.52544739041778,16,2,0,4,28,0,0.2
MITO,MITO_M2,MITO_M2_015_y0x512,GRAPH7,auto,2066.0,224,9,172.0,6.4700542515363315,11,1,0,4,28,0,0.2222222222222222
MITO,MITO_M2,MITO_M2_015_y0x512,JPEG,5,2065.0,224,16,239.65180361560908,6.8027479147615715,20,2,0,3,35,0,0.0
MITO,MITO_M2,MITO_M2_015_y0x512,JPEG,auto,2065.0,224,13,217.9238815542512,6.727578184424688,15,1,0,3,35,0,0.0
MITO,MITO_M2,MITO_M2_016_y512x512,REF,5,,50,4,115.32590180780448,5.8276806543168815,4,0,0,0,8,0,1.0
MITO,MITO_M2,MITO_M2_016_y512x512,REF,auto,,50,3,112.91168824543139,5.8720052999736225,3,0,0,0,8,0,1.0
MITO,MITO_M2,MITO_M2_016_y512x512,SEG,5,,50,3,16.242640687119284,6.969752459419886,3,0,0,0,6,0,1.0
MITO,MITO_M2,MITO_M2_016_y512x512,SEG,auto,,50,1,9.242640687119286,8.033393284488426,1,0,0,0,6,0,1.0
MITO,MITO_M2,MITO_M2_016_y512x512,GRAPH7,5,893.0,50,3,16.25,6.907692307692308,3,0,0,0,6,0,1.0
MITO,MITO_M2,MITO_M2_016_y512x512,GRAPH7,auto,893.0,50,1,9.25,8.0,1,0,0,0,6,0,1.0
MITO,MITO_M2,MITO_M2_017_y256x256,REF,5,,94,6,291.5218613006979,6.352843360432703,23,9,1,12,22,0,1.0
MITO,MITO_M2,MITO_M2_017_y256x256,REF,auto,,94,4,262.6223663640862,6.521687816901572,15,6,1,12,22,0,1.0
MITO,MITO_M2,MITO_M2_017_y256x256,SEG,5,,94,5,59.2842712474619,6.615575954559176,5,0,0,1,11,0,0.0
MITO,MITO_M2,MITO_M2_017_y256x256,SEG,auto,,94,4,55.45584412271572,6.681761883372735,4,0,0,1,11,0,0.0
MITO,MITO_M2,MITO_M2_017_y256x256,GRAPH7,5,1576.0,94,5,59.25,6.666275667756373,5,0,0,1,11,0,0.0
MITO,MITO_M2,MITO_M2_017_y256x256,GRAPH7,auto,1576.0,94,3,48.75,7.1094447688524305,3,0,0,1,11,0,0.0
MITO,MITO_M2,MITO_M2_017_y256x256,JPEG,5,1502.0,94,23,333.59292911256335,6.35831784953378,25,1,0,6,52,0,0.0
MITO,MITO_M2,MITO_M2_017_y256x256,JPEG,auto,1502.0,94,19,304.8650070512055,6.419409745725524,19,0,0,6,52,0,0.0
MITO,MITO_M2,MITO_M2_013_y512x256,REF,5,,630,27,1174.1879502661798,5.977097693167699,61,19,5,52,96,0,1.0
MITO,MITO_M2,MITO_M2_013_y512x256,REF,auto,,630,22,1129.9747468305832,6.00176144198711,54,18,4,52,96,0,1.0
MITO,MITO_M2,MITO_M2_013_y512x256,SEG,5,,630,18,911.0508652763322,8.281129728579257,52,19,4,22,50,0,0.21052631578947367
MITO,MITO_M2,MITO_M2_013_y512x256,SEG,auto,,630,16,905.8082245892128,8.299837412906838,50,19,4,22,50,0,0.21621621621621623
MITO,MITO_M2,MITO_M2_013_y512x256,GRAPH7,5,5825.0,630,18,911.75,8.258871971251809,52,19,4,22,50,0,0.21052631578947367
MITO,MITO_M2,MITO_M2_013_y512x256,GRAPH7,auto,5825.0,630,16,906.5,8.278366265624753,50,19,4,22,50,0,0.21621621621621623
MITO,MITO_M2,MITO_M2_013_y512x256,JPEG,5,5778.0,630,19,860.0803025278549,8.29614208622773,45,15,4,23,53,0,0.23529411764705882
MITO,MITO_M2,MITO_M2_013_y512x256,JPEG,auto,5778.0,630,15,826.9381669041239,8.305544439172232,39,14,4,23,53,0,0.25
MITO,MITO_M2,MITO_M2_013_y512x512,REF,5,,277,13,560.4457428549491,6.364303738605331,36,12,2,24,46,0,1.0
MITO,MITO_M2,MITO_M2_013_y512x512,REF,auto,,277,9,526.3746750430836,6.5215319830683764,27,10,2,24,46,0,1.0
MITO,MITO_M2,MITO_M2_013_y512x512,SEG,5,,277,11,308.0071426749364,7.914231016297117,15,2,0,6,28,0,0.2857142857142857
MITO,MITO_M2,MITO_M2_013_y512x512,SEG,auto,,277,8,287.1076477383247,8.072981196139425,12,2,0,6,28,0,0.33333333333333337
MITO,MITO_M2,MITO_M2_013_y512x512,GRAPH7,5,2711.0,277,11,308.5,7.882178600328927,15,2,0,6,28,0,0.2857142857142857
MITO,MITO_M2,MITO_M2_013_y512x512,GRAPH7,auto,2711.0,277,8,287.5,8.02491315054529,12,2,0,6,28,0,0.33333333333333337
MITO,MITO_M2,MITO_M2_013_y512x512,JPEG,5,2682.0,277,10,331.8355697996826,7.50864383469542,16,3,0,8,28,0,0.26666666666666666
MITO,MITO_M2,MITO_M2_013_y512x512,JPEG,auto,2682.0,277,7,302.9360748630709,7.598880596505429,13,3,0,8,28,0,0.30769230769230765
MITO,MITO_M2,MITO_M2_014_y512x0,REF,5,,134,2,68.04163056034261,4.920852009801928,2,0,0,1,5,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x0,REF,auto,,134,2,68.04163056034261,4.920852009801928,2,0,0,1,5,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x0,SEG,5,,134,6,112.74011537017762,6.564594647195553,6,0,0,3,15,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x0,SEG,auto,,134,3,98.42640687119285,6.579179843746704,3,0,0,3,15,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x0,GRAPH7,5,1401.0,134,6,112.5,6.46735124827366,6,0,0,3,15,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x0,GRAPH7,auto,1401.0,134,3,98.25,6.450529419142868,3,0,0,3,15,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x0,JPEG,5,1372.0,134,9,335.27922061357856,7.9145695725927645,21,6,0,6,24,0,0.0
MITO,MITO_M2,MITO_M2_014_y512x0,JPEG,auto,1372.0,134,7,304.1370849898476,8.012337406908486,13,3,0,6,24,0,0.0
MITO,MITO_M2,MITO_M2_014_y512x256,REF,5,,781,39,1640.7047609329938,5.913153836442671,92,29,5,62,130,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x256,REF,auto,,781,30,1577.0773439350246,5.941436493979495,77,26,5,62,130,0,1.0
MITO,MITO_M2,MITO_M2_014_y512x256,SEG,5,,781,31,932.4772721475249,7.589569226915355,55,13,2,23,81,0,0.14285714285714288
MITO,MITO_M2,MITO_M2_014_y512x256,SEG,auto,,781,23,861.9503602129437,7.590597393442646,39,9,2,23,81,0,0.05714285714285715
